CÓDIGO CIE;Código INEP;ESCOLA;DIRETORIA;MUNICÍPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MÉDIO
36109;35036109;JOSE MARCILIANO DA COSTA JUNIOR PROFESSOR                   ;LIMEIRA;LIMEIRA;;3,76;
36110;35036110;AGENOR DE CAMPOS                                            ;SAO VICENTE;MONGAGUA;;;1,54
36146;35036146;JOAQUIM SIMAO                                               ;JACAREI;SANTA ISABEL;;3,42;1,60
36158;35036158;MARIO NAKATA PROFESSOR                                      ;GUARULHOS SUL;GUARULHOS;;2,72;2,14
36161;35036161;MARIA IGNES ARAUJO PAULA SANTOS PROFESSORA                  ;VOTORANTIM;PIEDADE;;3,08;2,09
36171;35036171;ANA MESQUITA LAURINI                                        ;ITU;CABREUVA;;2,60;2,08
36183;35036183;MARIA HELENA SIKORSKI CERQUEIRA CESAR PROFESSORA            ;VOTORANTIM;PIEDADE;;3,94;2,72
36195;35036195;URUBUPUNGA                                                  ;ANDRADINA;ILHA SOLTEIRA;;2,85;2,97
36201;35036201;VALENTINO REDIVO                                            ;MAUA;RIBEIRAO PIRES;4,52;2,76;3,11
36213;35036213;PERCIO PUCCINI PROFESSOR                                    ;SANTO ANDRE;SANTO ANDRE;;2,95;2,59
36250;35036250;MARIA STELLA DE CERQUEIRA CESAR PROFA                       ;MARILIA;MARILIA;4,74;;
36262;35036262;FRANCISCO ROSWELL FREIRE                                    ;SUL 3;SAO PAULO;5,09;3,36;
36274;35036274;EULALIA SILVA PROFESSORA                                    ;SUL 2;SAO PAULO;;;
36286;35036286;LAURO PEREIRA TRAVASSOS PROFESSOR DOUTOR                    ;SUL 1;SAO PAULO;;2,57;1,75
36298;35036298;JOAO SUSSUMU HIRATA DEPUTADO                                ;SUL 2;SAO PAULO;;2,52;2,05
36336;35036336;OSMARINA SEDEH PADILHA PROFESSORA                           ;PIRASSUNUNGA;PIRASSUNUNGA;;3,48;2,31
36341;35036341;FRANCISCO FELICIANO FERREIRA DA SILVA PROF CHICO FERREIRA   ;JACAREI;JACAREI;;;1,95
36353;35036353;VALTER DA SILVA COSTA VEREADOR                              ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;;1,86
36365;35036365;BAIRRO DOS BARNABES                                         ;ITAPECERICA DA SERRA;JUQUITIBA;;2,85;2,11
36377;35036377;REGINA HALEPIAN ANTUNES PROFESSORA                          ;CARAPICUIBA;CARAPICUIBA;4,38;;
36389;35036389;REPUBLICA DE EL SALVADOR                                    ;ITAPEVI;BARUERI;;;2,64
36407;35036407;JARDIM JACIRA                                               ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,57;0,80
36419;35036419;APARECIDA FERREIRA DOURADO DE CARVALHO PROFESSORA           ;TABOAO DA SERRA;EMBU DAS ARTES;5,67;2,68;1,88
36420;35036420;ELYDIA BENETTI PROFESSOA                                    ;SAO CARLOS;SAO CARLOS;5,40;;
36432;35036432;ADAIL MALMEGRIM GONCALVES PROFESSOR                         ;SAO CARLOS;SAO CARLOS;5,11;3,46;2,50
36444;35036444;GENESIO DE ALMEIDA MOURA DOUTOR                             ;NORTE 1;SAO PAULO;2,83;1,77;0,56
36456;35036456;MIGUEL OLIVA FEITOSA PROFESSOR                              ;NORTE 1;SAO PAULO;;2,91;1,85
36468;35036468;HONORINO FABBRI DOUTOR                                      ;SUMARE;HORTOLANDIA;;3,69;2,90
36473;35036473;DARIO BRASIL DOUTOR                                         ;PIRACICABA;PIRACICABA;;2,71;2,16
36500;35036500;GERALDO HOMERO FRANCA OTTONI PROFESSOR                      ;NORTE 1;SAO PAULO;4,05;;
36559;35036559;AUGUSTO BAILLOT PROF                                        ;LESTE 4;SAO PAULO;4,99;;
36560;35036560;CESAR DACORSO FILHO PROF                                    ;LESTE 2;SAO PAULO;4,23;;
36596;35036596;JORGE SARAIVA                                               ;SUL 3;SAO PAULO;4,96;;
36648;35036648;BALTAZAR FERNANDES                                          ;SOROCABA;SOROCABA;6,56;;
36651;35036651;DIOGENES ALMEIDA MARINS PROFESSOR                           ;SOROCABA;SOROCABA;4,22;3,46;2,09
36663;35036663;LEONARDO SOARES RODRIGUES                                   ;SAO ROQUE;VARGEM GRANDE PAULISTA;;3,30;3,10
36675;35036675;ARY BOUZAN PROFESSOR                                        ;CARAPICUIBA;COTIA;;3,50;2,98
36687;35036687;HILDA PRATES GALLO PROFESSORA                               ;GUARULHOS NORTE;GUARULHOS;;2,19;2,00
36699;35036699;SILVERIO BERTONI PROFESSOR                                  ;GUARULHOS NORTE;GUARULHOS;4,60;;
36705;35036705;HONORIO MONTEIRO DOUTOR                                     ;SUL 2;SAO PAULO;;;
36717;35036717;FRANCISCO DE PAULA VICENTE DE AZEVEDO                       ;SUL 2;SAO PAULO;5,12;2,84;
36729;35036729;CARLOS DE MORAES ANDRADE PROF                               ;SUL 3;SAO PAULO;;3,10;2,14
36730;35036730;CARLOS AYRES PROF                                           ;SUL 3;SAO PAULO;;2,62;1,72
36742;35036742;GIULIO DAVID LEONE PROF                                     ;SUL 3;SAO PAULO;;2,16;1,97
36754;35036754;MIGUEL KRUSE DOM                                            ;LESTE 1;SAO PAULO;;2,93;2,18
36766;35036766;FRANCISCO MESQUITA JORNALISTA                               ;LESTE 1;SAO PAULO;;2,37;1,46
36778;35036778;LUIGI PIRANDELLO                                            ;LESTE 1;SAO PAULO;4,43;;
36785;35036785;PEDRO VIRIATO PARIGOT DE SOUZA ENGENHEIRO                   ;LESTE 2;SAO PAULO;;2,51;2,43
36791;35036791;FORCA AEREA BRASILEIRA                                      ;LESTE 2;SAO PAULO;8,24;;
36808;35036808;ANTONIO DE OLIVEIRA CAMARGO PROFESSOR                       ;LESTE 1;SAO PAULO;4,93;;
36812;35036812;PAULO SARASATE GOVERNADOR                                   ;LESTE 3;SAO PAULO;;2,09;1,22
36821;35036821;GUILHERME DE ALMEIDA                                        ;NORTE 2;SAO PAULO;;2,92;1,43
36869;35036869;VEIGA DE MIRANDA MINISTRO                                   ;RIBEIRAO PRETO;RIBEIRAO PRETO;5,13;;
36870;35036870;ANGELO GOSUEN PROF                                          ;FRANCA;FRANCA;;3,41;2,17
36882;35036882;LINA PICCHIONI ROCHA PROFA                                  ;FRANCA;FRANCA;7,22;;
36894;35036894;VALOIS SCORTECCI                                            ;BARRETOS;BARRETOS;;4,11;
36912;35036912;EDUARDO SOARES PROF                                         ;ITAPETININGA;ALAMBARI;;3,23;2,68
36936;35036936;MAYA ALICE EKMAN                                            ;SAO VICENTE;PERUIBE;;3,28;2,07
36959;35036959;MANUEL BANDEIRA                                             ;NORTE 1;SAO PAULO;;2,99;1,84
36961;35036961;MOZART TAVARES DE LIMA PROFESSOR                            ;LESTE 3;SAO PAULO;3,85;;
36973;35036973;BRANCA CASTRO CANTO E MELO PROFESSORA                       ;LESTE 5;SAO PAULO;;3,66;2,42
36985;35036985;OSWALDO GUERNER GONZALEZ PROFESSOR                          ;CENTRO SUL;SAO PAULO;6,03;;
36997;35036997;LUIS GONZAGA CARVALHO MELO PROFESSOR                        ;LESTE 1;SAO PAULO;5,22;;
37000;35037000;ANNE FRANK                                                  ;LESTE 1;SAO PAULO;5,36;2,66;
37011;35037011;GERALDO CAMPOS MOREIRA PROFESSOR DOUTOR                     ;LESTE 1;SAO PAULO;;2,79;1,71
37023;35037023;HECKEL TAVARES                                              ;LESTE 2;SAO PAULO;;3,25;2,19
37035;35037035;ASTROGILDO ARRUDA PROF                                      ;LESTE 2;SAO PAULO;;;
37047;35037047;ANISIO TEIXEIRA PROFESSOR                                   ;LESTE 3;SAO PAULO;5,45;;
37059;35037059;HUMBERTO DANTAS                                             ;LESTE 3;SAO PAULO;4,24;;
37060;35037060;ROCCA DORDALL                                               ;LESTE 3;SAO PAULO;4,41;1,93;1,36
37072;35037072;JOAQUIM EUGENIO LIMA NETO                                   ;LESTE 2;SAO PAULO;4,62;2,56;1,71
37084;35037084;ERNESTINA DEL BUONO TRAMA PROFESSORA                        ;LESTE 3;SAO PAULO;;2,57;1,80
37096;35037096;COSME DE FARIA MAJOR                                        ;LESTE 2;SAO PAULO;;2,20;1,52
37102;35037102;MARTIN EGIDIO DAMY                                          ;NORTE 1;SAO PAULO;;;
37114;35037114;TADAKIYO SAKAI                                              ;TABOAO DA SERRA;EMBU DAS ARTES;;3,08;2,86
37138;35037138;GERTRUDES EDER                                              ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,94;1,70
37148;35037148;CARLOS ARAUJO PIMENTEL PROFESSOR DOUTOR                     ;CAMPINAS LESTE;CAMPINAS;7,10;;
37151;35037151;GERALDO CORREIA DE CARVALHO DOUTOR                          ;RIBEIRAO PRETO;RIBEIRAO PRETO;;2,29;1,06
37175;35037175;LUIZ MENEZES PROF                                           ;GUARATINGUETA;GUARATINGUETA;;2,33;2,01
37205;35037205;IOLANDA VELLUTINI PROFESSORA                                ;PINDAMONHANGABA;PINDAMONHANGABA;;3,07;
37217;35037217;FRANCISCO PAIVA DE FIGUEIREDO PASTOR                        ;SANTOS;GUARUJA;;1,24;1,28
37230;35037230;JOSEPHA DE SANT ANNA NEVES PROFESSORA                       ;CARAGUATATUBA;SAO SEBASTIAO;;;2,38
37242;35037242;SYLVIA DE MELLO PROFESSORA                                  ;SAO VICENTE;PRAIA GRANDE;;3,33;2,02
37254;35037254;JOSE CARLOS BRAGA DE SOUZA DOUTOR                           ;SAO VICENTE;ITANHAEM;;2,26;1,49
37266;35037266;MARIA DE LOURDES GUIMARAES PROFESSORA                       ;SANTO ANDRE;SANTO ANDRE;;2,88;2,04
37278;35037278;SEBASTIAO VAYEGO DE CARVALHO PROFESSOR                      ;MAUA;RIO GRANDE DA SERRA;4,88;2,51;1,56
37285;35037285;JOAO CARLOS GOMES CARDIM PROF                               ;DIADEMA;DIADEMA;;3,00;1,95
37291;35037291;ARIOVALDO PUPO AMORIM PROFESSOR                             ;MAUA;MAUA;4,50;3,21;
37308;35037308;FLORISBELLA DE CAMPOS WERNECK DONA                          ;MAUA;MAUA;5,31;;2,58
37312;35037312;OLAVO HANSEN                                                ;MAUA;MAUA;;3,23;2,28
37321;35037321;MARTA TERESINHA ROSA PROFESSORA                             ;MAUA;MAUA;;;
37333;35037333;DUQUE DE CAXIAS                                             ;LESTE 5;SAO PAULO;5,07;;
37345;35037345;TIDE SETUBAL                                                ;LESTE 1;SAO PAULO;;3,06;2,24
37357;35037357;HENRIQUE SMITH BAYMA DR                                     ;LESTE 2;SAO PAULO;3,83;2,64;1,26
37369;35037369;CESAR MARENGO                                               ;LESTE 5;SAO PAULO;5,62;;
37370;35037370;FRANCISCO DA COSTA GUEDES                                   ;LESTE 5;SAO PAULO;;2,77;1,58
37382;35037382;ELZA SARAIVA MONTEIRO PROFA                                 ;NORTE 2;SAO PAULO;4,45;2,81;1,22
37394;35037394;FRANCISCO JOAO DE AZEVEDO PADRE                             ;SUL 3;SAO PAULO;5,89;3,74;
37400;35037400;OSWALD DE ANDRADE                                           ;SUL 2;SAO PAULO;;;
37412;35037412;VICENTE DE PAULO DALE COUTINHO GAL EXE                      ;SUL 3;SAO PAULO;5,06;;
37424;35037424;LOURIVAL GOMES MACHADO PROFESSOR                            ;CENTRO OESTE;SAO PAULO;;2,61;1,43
37436;35037436;ALMEIDA JUNIOR PROFESSOR                                    ;CENTRO OESTE;SAO PAULO;;3,36;2,02
37448;35037448;LAERTE RAMOS DE CARVALHO PROF DR                            ;SUL 3;SAO PAULO;;3,33;2,87
37459;35037459;LUIZ SIMIONI SOBRINHO PROFESSOR                             ;SUL 1;SAO PAULO;;2,16;1,80
37461;35037461;MESSIAS FREIRE PROFESSOR                                    ;SUL 1;SAO PAULO;4,04;1,80;1,42
37473;35037473;SAMUEL MORSE PROFESSOR                                      ;SUL 2;SAO PAULO;3,59;2,62;2,24
37497;35037497;BENEDITA DE OLIVEIRA ALE PROFESSORA                         ;GUARULHOS NORTE;GUARULHOS;;3,50;
37503;35037503;FLAVIO XAVIER ARANTES PROFESSOR                             ;GUARULHOS NORTE;GUARULHOS;;3,00;
37515;35037515;FIORAVANTE IERVOLINO                                        ;GUARULHOS NORTE;GUARULHOS;5,98;;
37540;35037540;JOAO MARTINS                                                ;TABOAO DA SERRA;EMBU DAS ARTES;4,30;2,26;1,59
37552;35037552;CARLOS KOCH DOUTOR                                          ;TABOAO DA SERRA;EMBU DAS ARTES;;3,24;2,53
37564;35037564;BENEDITA DE REZENDE PROFA                                   ;ITU;SALTO;6,23;;
37576;35037576;ANTONIO LUIZ BARREIROS                                      ;SAO VICENTE;SAO VICENTE;4,82;3,27;2,86
37588;35037588;CANDIDO DE OLIVEIRA PROF                                    ;SUL 3;SAO PAULO;6,97;;
37597;35037597;ALCIDES DA COSTA VIDIGAL                                    ;CENTRO OESTE;SAO PAULO;5,89;;
37606;35037606;HOMERO DOS SANTOS FORTE PROFESSOR                           ;SUL 1;SAO PAULO;5,85;;
37618;35037618;ALVARO DE SOUZA LIMA DOUTOR                                 ;CENTRO SUL;SAO PAULO;4,21;2,14;1,48
