CÓDIGO CIE;Código INEP;ESCOLA;DIRETORIA;MUNICÍPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MÉDIO
7900;35007900;NAYME CARDIM PROFESSORA                                     ;MAUA;RIBEIRAO PIRES;5,58;;
7912;35007912;JOAO GAUDENCIO MAININE PROFESSOR                            ;MAUA;RIBEIRAO PIRES;5,51;;
7924;35007924;MARIA PASTANA MENATO PROFESSORA                             ;MAUA;RIBEIRAO PIRES;4,54;2,87;1,99
7936;35007936;CASSIANO RICARDO                                            ;MAUA;RIO GRANDE DA SERRA;2,77;1,37;1,58
7948;35007948;JOSE GASPAR DOM                                             ;MAUA;RIBEIRAO PIRES;;3,14;2,95
7959;35007959;ALVARO DE SOUZA VIEIRA                                      ;MAUA;RIBEIRAO PIRES;;2,82;2,52
7961;35007961;FELICIO LAURITO DOUTOR                                      ;MAUA;RIBEIRAO PIRES;2,70;2,45;1,87
7973;35007973;FORTUNATO PANDOLFI ARNONI                                   ;MAUA;RIBEIRAO PIRES;4,96;;
7985;35007985;JUDITH FERREIRA PIVA PROFESSORA                             ;MAUA;RIBEIRAO PIRES;;3,25;1,85
7997;35007997;MANOEL GONCALVES PROF                                       ;BAURU;AGUDOS;;2,42;1,72
8023;35008023;GABRIEL OSCAR DE AZEVEDO ANTUNES PROFESSOR                  ;SANTO ANDRE;SANTO ANDRE;6,67;;
8035;35008035;CLOTILDE PELUSO PROFESSORA                                  ;SANTO ANDRE;SANTO ANDRE;;1,95;1,30
8047;35008047;PAULO SINNA PROFESSOR                                       ;SANTO ANDRE;SANTO ANDRE;4,70;;
8059;35008059;CELSO GAMA DOUTOR                                           ;SANTO ANDRE;SANTO ANDRE;;3,63;2,67
8072;35008072;VALENTIM AMARAL DEPUTADO                                    ;SANTO ANDRE;SANTO ANDRE;6,40;;
8084;35008084;JOSE AUGUSTO DE AZEVEDO ANTUNES PROFESSOR                   ;SANTO ANDRE;SANTO ANDRE;;3,04;2,28
8096;35008096;LUIZ LOBO NETO DOUTOR                                       ;SANTO ANDRE;SANTO ANDRE;;2,94;2,61
8102;35008102;CRISTINA FITTIPALDI PROFESSORA                              ;SANTO ANDRE;SANTO ANDRE;;2,25;1,69
8114;35008114;CLOTHILDE MARTINS ZANEI PROFESSORA                          ;SANTO ANDRE;SANTO ANDRE;;1,51;1,51
8126;35008126;PAULO VI PAPA                                               ;SANTO ANDRE;SANTO ANDRE;;2,58;2,80
8138;35008138;LUIZ MARTINS                                                ;SANTO ANDRE;SANTO ANDRE;7,80;;
8148;35008148;CARLOS DE CAMPOS DOUTOR                                     ;SANTO ANDRE;SANTO ANDRE;;2,28;2,49
8151;35008151;GENEROSO ALVES DE SIQUEIRA DOUTOR                           ;SANTO ANDRE;SANTO ANDRE;;3,02;2,32
8163;35008163;ENNIO MARIO BASSALHO DE ANDRADE PROFESSOR                   ;SANTO ANDRE;SANTO ANDRE;4,77;;
8175;35008175;NADIR LESSA TOGNINI PROFESSORA                              ;SANTO ANDRE;SANTO ANDRE;;1,73;1,13
8187;35008187;JOSE CARLOS ANTUNES PROFESSOR                               ;SANTO ANDRE;SANTO ANDRE;;2,67;1,52
8199;35008199;OITO DE ABRIL                                               ;SANTO ANDRE;SANTO ANDRE;;2,47;2,14
8205;35008205;RENER CARAM PROFESSOR                                       ;SANTO ANDRE;SANTO ANDRE;;1,81;1,49
8229;35008229;AGNALDO SEBASTIAO VIEIRA PADRE                              ;SANTO ANDRE;SANTO ANDRE;;1,26;1,32
8230;35008230;ANTONIO DE CAMPOS GONCALVES PROFESSOR                       ;SANTO ANDRE;SANTO ANDRE;4,88;;
8254;35008254;VALDOMIRO SILVEIRA                                          ;SANTO ANDRE;SANTO ANDRE;;2,19;1,74
8266;35008266;AMERICO BRASILIENSE DOUTOR                                  ;SANTO ANDRE;SANTO ANDRE;;3,07;2,46
8278;35008278;BENEDITO GOMES DE ARAUJO PROFESSOR                          ;SANTO ANDRE;SANTO ANDRE;5,67;;
8291;35008291;MANOEL GRANDINI CASQUEL DOUTOR                              ;SANTO ANDRE;SANTO ANDRE;;2,62;
8308;35008308;SERGIO MILLIET DA COSTA E SILVA                             ;SANTO ANDRE;SANTO ANDRE;;2,68;1,57
8312;35008312;ORDANIA JANONE CRESPO PROFESSORA                            ;SANTO ANDRE;SANTO ANDRE;;1,77;2,36
8321;35008321;JOSE BRANCAGLIONE PROFESSOR                                 ;SANTO ANDRE;SANTO ANDRE;2,62;1,73;0,86
8333;35008333;ANTONIO ADIB CHAMMAS                                        ;SANTO ANDRE;SANTO ANDRE;;1,89;1,97
8345;35008345;HOMERO THON                                                 ;SANTO ANDRE;SANTO ANDRE;5,46;;
8357;35008357;JOAO GALEAO CARVALHAL SENADOR                               ;SANTO ANDRE;SANTO ANDRE;;2,74;2,77
8369;35008369;JOAO BAPTISTA MARIGO MARTINS                                ;SANTO ANDRE;SANTO ANDRE;3,00;1,71;0,95
8370;35008370;JOAQUIM DE CARVALHO TERRA PROFESSOR                         ;SANTO ANDRE;SANTO ANDRE;5,20;;
8382;35008382;JOSE CALVITTI FILHO PROFESSOR                               ;SANTO ANDRE;SANTO ANDRE;;3,03;2,60
8394;35008394;HERMINIA LOPES LOBO PROFESSORA                              ;SANTO ANDRE;SANTO ANDRE;5,08;;
8412;35008412;LOUIS JOSEPH LEBRET PADRE                                   ;SANTO ANDRE;SANTO ANDRE;3,63;;
8424;35008424;NELSON PIZZOTTI MENDES PROFESSOR                            ;SANTO ANDRE;SANTO ANDRE;1,74;1,71;1,26
8436;35008436;ONDINA RIVERA MIRANDA CINTRA PROFESSORA                     ;SANTO ANDRE;SANTO ANDRE;;2,59;2,01
8448;35008448;FIORAVANTE ZAMPOL                                           ;SANTO ANDRE;SANTO ANDRE;;1,99;1,45
8459;35008459;WALDOMIRO GUIMARAES PROFESSOR                               ;SANTO ANDRE;SANTO ANDRE;3,61;1,64;1,09
8461;35008461;NAGIB MIGUEL ELCHMER PROFESSOR                              ;SANTO ANDRE;SANTO ANDRE;;2,82;
8473;35008473;WANDA BENTO GONCALVES PROFESSORA                            ;SANTO ANDRE;SANTO ANDRE;5,53;2,85;1,66
8485;35008485;JOAO XXIII PAPA                                             ;SANTO ANDRE;SANTO ANDRE;7,89;;
8497;35008497;JOAO PAULO I PAPA                                           ;SANTO ANDRE;SANTO ANDRE;;3,22;2,57
8503;35008503;IVONE PALMA TODOROV RUGGIERI PROFESSORA                     ;SANTO ANDRE;SANTO ANDRE;;2,83;2,14
8539;35008539;FELIPE RICCI DE CAMARGO PROFESSOR                           ;SANTO ANDRE;SANTO ANDRE;5,49;;
8540;35008540;AMARAL WAGNER                                               ;SANTO ANDRE;SANTO ANDRE;;;3,29
8552;35008552;ALBERTO FRANCIA GOMES MARTINS DOUTOR                        ;SANTO ANDRE;SANTO ANDRE;5,62;;
8564;35008564;CARLINA CACAPAVA DE MELLO PROFESSORA                        ;SANTO ANDRE;SANTO ANDRE;;2,91;2,40
8576;35008576;ADAMASTOR DE CARVALHO PROFESSOR                             ;SANTO ANDRE;SANTO ANDRE;;2,49;1,64
8597;35008597;LACERDA FRANCO SENADOR                                      ;SANTO ANDRE;SANTO ANDRE;;1,40;1,25
8606;35008606;JOSE HENRIQUE DE PAULA E SILVA PROFESSOR                    ;SANTO ANDRE;SANTO ANDRE;;2,89;2,07
8618;35008618;JOAQUIM DA FONSECA SARAIVA                                  ;SANTO ANDRE;SANTO ANDRE;5,90;;
8624;35008624;CARLOS GARCIA DOUTOR                                        ;SANTO ANDRE;SANTO ANDRE;5,06;;
8631;35008631;NELSON CARDIM DE BRITO PROFESSOR                            ;SANTO ANDRE;SANTO ANDRE;6,41;;
8643;35008643;TAUNAY VISCONDE DE                                          ;SANTO ANDRE;SANTO ANDRE;;2,87;1,69
8655;35008655;OSCAVO DE PAULA E SILVA PROFESSOR                           ;SANTO ANDRE;SANTO ANDRE;;3,59;2,24
8667;35008667;ARISTIDES GREVE PADRE                                       ;SANTO ANDRE;SANTO ANDRE;;2,96;2,58
8679;35008679;JOAQUIM LUCIO CARDOSO FILHO                                 ;SANTO ANDRE;SANTO ANDRE;;1,68;1,36
8692;35008692;JOSE AUGUSTO LEITE FRANCO PROFESSOR                         ;SANTO ANDRE;SANTO ANDRE;5,25;;
8709;35008709;ESTHER MEDINA PROFESSORA                                    ;SANTO ANDRE;SANTO ANDRE;;2,81;1,86
8710;35008710;CAMILO PEDUTI                                               ;SANTO ANDRE;SANTO ANDRE;5,33;;
8722;35008722;INAH DE MELLO PROFESSORA                                    ;SANTO ANDRE;SANTO ANDRE;;2,93;2,12
8734;35008734;FELICIO LAURITO DOUTOR                                      ;SANTO ANDRE;SANTO ANDRE;4,54;;
8746;35008746;RUBENS MOREIRA DA ROCHA PROFESSOR                           ;SANTO ANDRE;SANTO ANDRE;;3,11;1,77
8758;35008758;FRANCISCO EMYGDIO PEREIRA NETO DOUTOR                       ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,43;2,59
8771;35008771;OMAR DONATO BASSANI                                         ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,04;1,41
8783;35008783;PEDRA DE CARVALHO PROFESSORA                                ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,53;1,95
8801;35008801;FAUSTO CARDOSO FIGUEIRA DE MELLO DOUTOR                     ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,69;2,74
8813;35008813;JOAO BATISTA BERNARDES PROFESSOR                            ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,23;1,90
8825;35008825;LAUDO FERREIRA DE CAMARGO MINISTRO                          ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,71;2,76
8837;35008837;JOAO FIRMINO CORREIA DE ARAUJO DOUTOR                       ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,78;2,02
8849;35008849;EUCLYDES DESLANDES PROFESSOR                                ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,78;1,57
8874;35008874;ROBERT KENNEDY SENADOR                                      ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,70;1,66
8886;35008886;FRANCISCO PRESTES MAIA ENGENHEIRO                           ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,86;2,33
8898;35008898;MATHIAS OCTAVIO ROXO NOBRE DOUTOR                           ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,29;1,78
8904;35008904;JOSE JORGE DO AMARAL PROFESSOR                              ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,12;1,84
8916;35008916;MARIA PIRES PROFESSORA                                      ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,02;1,73
8928;35008928;JOSE GONCALVES DE ANDRADE FIGUEIRA DOUTOR                   ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,20;1,34
8936;35008936;ADAIL LUIZ MILLER DOUTOR                                    ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,58;2,30
8941;35008941;SANTA OLIMPIA                                               ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,51;2,79
8977;35008977;JACOB CASSEB PROFESSOR                                      ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;1,83;1,55
8990;35008990;ANTONIO CAPUTO                                              ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,15;1,65
9003;35009003;JORGE RAHME PROFESSOR                                       ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,24;1,78
9015;35009015;MIZUHO ABUNDANCIA                                           ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,11;1,76
9039;35009039;ANTONIO NASCIMENTO PROFESSOR                                ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,95;2,97
9088;35009088;BAETA NEVES DOUTOR                                          ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,65;1,65
9106;35009106;JOSE FORNARI DOUTOR                                         ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,24;2,42
9118;35009118;MARIA LUIZA FERRARI CICERO PROFESSORA                       ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,44;
9124;35009124;CLOVIS DE LUCCA PROFESSOR                                   ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,86;1,71
9131;35009131;MAURICIO ANTUNES FERRAZ PROFESSOR                           ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,83;2,23
9155;35009155;LUIZA COLLACO QUEIROZ FONSECA PROFESSORA                    ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,16;1,86
9167;35009167;JOAQUIM MOREIRA BERNARDES PROFESSOR                         ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,48;1,65
9180;35009180;AMADEU OLIVERIO PROFESSOR                                   ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,13;2,86
9210;35009210;MARIA IRACEMA MUNHOZ                                        ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,74;1,96
9234;35009234;LAURO GOMES DE ALMEIDA                                      ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,84;
9246;35009246;CARLOS PEZZOLO PROFESSOR                                    ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;1,49;1,77
9258;35009258;YOLANDA NORONHA DO NASCIMENTO PROFESSORA                    ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,51;
9261;35009261;JOAO RAMALHO                                                ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,01;2,76
9283;35009283;20 DE AGOSTO                                                ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,50;2,41
9295;35009295;WALLACE COCKRANE SIMONSEN                                   ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,57;2,72
9313;35009313;RUDGE RAMOS                                                 ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,48;
9325;35009325;ANESIA LOUREIRO GAMA PROFESSORA                             ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,18;3,93
9337;35009337;CYNIRA PIRES DOS SANTOS PROFESSORA                          ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,97;2,33
9350;35009350;MARIA TRUJILO TORLONI                                       ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;1,70;1,58
9404;35009404;JOANA MOTTA PROFESSORA                                      ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,13;2,81
9416;35009416;LAURA LOPES                                                 ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;2,82;1,52
9436;35009436;EDGAR ALVES DA CUNHA PROFESSOR                              ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,24;2,15
9441;35009441;ALFREDO BURKART PROFESSOR                                   ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;2,89;1,75
9453;35009453;ALEXANDRE GRIGOLLI PADRE                                    ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;2,42;1,17
9465;35009465;YOLANDA ASCENCIO PROFESSORA                                 ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;2,68;3,18
9477;35009477;MARIA DA CONCEICAO MOURA BRANCO PROFESSORA                  ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,48;3,33
9573;35009573;BONIFACIO DE CARVALHO CORONEL                               ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,21;1,62
9581;35009581;IDALINA MACEDO COSTA SODRE DONA                             ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,29;1,82
9635;35009635;MARIA ALICE CRISSIUMA MESQUITA DONA                         ;CARAPICUIBA;CARAPICUIBA;4,20;3,08;
9647;35009647;FLORA STELLA PROFESSORA                                     ;CARAPICUIBA;CARAPICUIBA;4,75;;
9659;35009659;BENEDITO DE LIMA TUCUNDUVA DOUTOR                           ;CARAPICUIBA;CARAPICUIBA;;2,61;1,39
9660;35009660;ESMERALDA BECKER FREIRE DE CARVALHO PROFESSORA              ;CARAPICUIBA;CARAPICUIBA;4,06;2,37;1,76
9672;35009672;JOSUE MATTOS DE AGUIAR                                      ;CARAPICUIBA;CARAPICUIBA;3,13;2,87;
9684;35009684;MARISE DA COSTA CORREA DE OLIVEIRA PROFESSORA               ;CARAPICUIBA;CARAPICUIBA;4,03;;
9696;35009696;ALBERTO KENWORTHY                                           ;CARAPICUIBA;CARAPICUIBA;3,40;2,24;1,87
9702;35009702;OSVALDO ELCI PROFESSOR                                      ;CARAPICUIBA;CARAPICUIBA;4,79;;
9714;35009714;RICARDINA CAMPELLO FONSECA RODRIGUES                        ;CARAPICUIBA;CARAPICUIBA;4,53;;
9726;35009726;MARIO SALES SOUTO ENGENHEIRO                                ;CARAPICUIBA;CARAPICUIBA;3,99;2,91;
9738;35009738;HADLA FERES PROFESSORA                                      ;CARAPICUIBA;CARAPICUIBA;;1,88;1,38
9748;35009748;IGNEZ DOS SANTOS SILVA                                      ;CARAPICUIBA;CARAPICUIBA;3,85;;
9751;35009751;TOUFIC JOULIAN                                              ;CARAPICUIBA;CARAPICUIBA;;3,49;2,58
9763;35009763;AMOS MEUCCI                                                 ;CARAPICUIBA;CARAPICUIBA;;2,26;1,65
9787;35009787;IVANI MARIA PAES PROFESSORA                                 ;ITAPEVI;BARUERI;;;1,69
9799;35009799;CAIO PRADO JUNIOR DEPUTADO                                  ;ITAPEVI;BARUERI;;;0,87
9817;35009817;VICTORIO FORNASARO                                          ;CARAPICUIBA;CARAPICUIBA;5,39;3,67;1,49
9830;35009830;REPUBLICA DO EQUADOR                                        ;ITAPEVI;BARUERI;;;1,57
9842;35009842;DIVA DA CUNHA BARRA PROFESSORA                              ;CARAPICUIBA;CARAPICUIBA;;2,88;1,91
9854;35009854;WILLIAN RODRIGUES REBUA PROFESSOR                           ;CARAPICUIBA;CARAPICUIBA;;;3,19
9878;35009878;ALAYDE DOMINGUES COUTO MACEDO PROFESSORA                    ;ITAPEVI;BARUERI;;;1,42
9885;35009885;EDGARD DE MOURA BITTENCOURT DESEMBARGADOR                   ;CARAPICUIBA;CARAPICUIBA;;2,16;
9891;35009891;JOSE WILSON PADINHA PROFESSOR                               ;ITAPEVI;BARUERI;;;1,37
9912;35009912;ALDEIA DE BARUERI                                           ;ITAPEVI;BARUERI;;;1,91
9921;35009921;JOSE DOMINGOS DA SILVEIRA PROFESSOR                         ;ITAPEVI;BARUERI;;;1,09
9945;35009945;CARLOS ALBERTO PEREIRA                                      ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;3,81;2,12;1,33
9957;35009957;PORCINO RODRIGUES PROF                                      ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,10;2,98
9970;35009970;ISABEL A REDENTORA                                          ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,48;1,67
9982;35009982;MATILDE MARIA CREMM                                         ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,76;2,23
9994;35009994;SEBASTIAO DE MORAES CARDOSO                                 ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,73;1,99
10005;35010005;JOAO BAPTISTA DE OLIVEIRA                                   ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,29;
10017;35010017;MARIANINHA QUEIROZ PROFESSORA                               ;ITAPECERICA DA SERRA;SAO LOURENCO DA SERRA;;2,92;2,31
10029;35010029;ANGENOR DE OLIVEIRA POETA                                   ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,32;2,39
10030;35010030;ODETTE DE SOUZA CARVALHO MADRE                              ;TABOAO DA SERRA;EMBU DAS ARTES;;3,01;2,59
10042;35010042;BRASILINA VALENTE                                           ;TABOAO DA SERRA;EMBU DAS ARTES;3,95;;
10054;35010054;MARIA ANTONIETA MARTINS DE ALMEIDA PROFESSORA               ;TABOAO DA SERRA;EMBU DAS ARTES;;1,94;1,49
10066;35010066;SOLANO TRINDADE                                             ;TABOAO DA SERRA;EMBU DAS ARTES;3,71;1,75;1,53
10078;35010078;ELIZETE DE OLIVEIRA BERTINI                                 ;TABOAO DA SERRA;EMBU DAS ARTES;4,47;;
10091;35010091;PAULO CHAGAS NOGUEIRA ENGENHEIRO                            ;TABOAO DA SERRA;EMBU DAS ARTES;;2,77;1,01
10121;35010121;EULALIA MALTA PROFESSORA                                    ;TABOAO DA SERRA;EMBU DAS ARTES;;3,34;2,44
10133;35010133;MARIA AUXILIADORA                                           ;TABOAO DA SERRA;EMBU DAS ARTES;;3,33;2,73
10145;35010145;IRIA KUNZ IRMA                                              ;TABOAO DA SERRA;EMBU DAS ARTES;3,83;2,86;1,74
10157;35010157;OREDO RODRIGUES DA CRUZ                                     ;ITAPECERICA DA SERRA;JUQUITIBA;;2,92;1,65
10169;35010169;LAURITA ORTEGA MARI                                         ;TABOAO DA SERRA;TABOAO DA SERRA;;2,60;1,44
10170;35010170;JULIETA CALDAS FERRAZ PROFESSORA                            ;TABOAO DA SERRA;TABOAO DA SERRA;5,37;3,07;
10182;35010182;ANTONIO RUY CARDOSO PROFESSOR                               ;TABOAO DA SERRA;TABOAO DA SERRA;;2,59;1,41
10194;35010194;ALIPIO DE OLIVEIRA E SILVA PROFESSOR                        ;TABOAO DA SERRA;TABOAO DA SERRA;;;1,95
10236;35010236;REYNALDO DO NASCIMENTO FALLEIROS DOUTOR                     ;TABOAO DA SERRA;TABOAO DA SERRA;;2,20;0,82
10248;35010248;JOAO CALY PROFESSOR                                         ;TABOAO DA SERRA;TABOAO DA SERRA;3,68;3,19;2,12
10259;35010259;ANTONIO INACIO MACIEL                                       ;TABOAO DA SERRA;TABOAO DA SERRA;3,53;3,10;1,85
10261;35010261;ALMIR PEREIRA BAHIA REVERENDO                               ;TABOAO DA SERRA;TABOAO DA SERRA;;2,57;1,77
10273;35010273;MARIA ANDRE SCHUNCK DONA                                    ;ITAPECERICA DA SERRA;EMBU-GUACU;;2,01;1,37
10285;35010285;PASCHOAL CARLOS MAGNO                                       ;ITAPECERICA DA SERRA;EMBU-GUACU;;;2,76
10297;35010297;ZEICY APPARECIDA NOGUEIRA BAPTISTA PROFESSORA               ;TABOAO DA SERRA;TABOAO DA SERRA;;3,29;4,20
10315;35010315;IRACEMA BELLO ORICCHIO DOUTORA                              ;TABOAO DA SERRA;EMBU DAS ARTES;6,17;2,86;2,57
10327;35010327;JULIA DE CASTRO CARNEIRO                                    ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;1,98;1,11
10352;35010352;WANDYCK FREITAS JORNALISTA                                  ;TABOAO DA SERRA;TABOAO DA SERRA;;;2,17
10364;35010364;DORVALINO ABILIO TEIXEIRA                                   ;ITAPEVI;JANDIRA;;1,82;1,64
10376;35010376;MARIA CRISTINA LOPES                                        ;ITAPEVI;JANDIRA;;2,02;1,89
10388;35010388;JOSE CHALUPPE                                               ;ITAPEVI;ITAPEVI;;1,80;1,06
10397;35010397;VICENTE THEMUDO LESSA PROFESSOR                             ;ITAPEVI;JANDIRA;;1,37;1,91
10406;35010406;VALENCIO SOARES RODRIGUES                                   ;SAO ROQUE;VARGEM GRANDE PAULISTA;;2,37;1,87
10424;35010424;CELINA DE BARROS BAIRAO PROFESSORA                          ;ITAPEVI;ITAPEVI;;2,23;1,36
10431;35010431;AMERICO VALENTIN CHRISTIANINI                               ;ITAPEVI;ITAPEVI;;2,23;1,57
10443;35010443;NACIF AMIN CHALUPE                                          ;ITAPEVI;ITAPEVI;;2,34;1,91
10467;35010467;RAUL BRIQUET DOUTOR                                         ;ITAPEVI;ITAPEVI;;1,44;1,08
10479;35010479;CLARO CAMARGO RIBEIRO                                       ;ITAPEVI;ITAPEVI;;2,57;1,44
10480;35010480;DIMARAES ANTONIO SANDEI PROFESSOR                           ;ITAPEVI;ITAPEVI;;1,75;1,19
10492;35010492;VINICIUS DE MORAES                                          ;CARAPICUIBA;COTIA;;3,87;2,12
10509;35010509;FERNANDO NOBRE                                              ;CARAPICUIBA;COTIA;;2,89;
10510;35010510;CARLOS FERREIRA DE MORAES PROFESSOR                         ;CARAPICUIBA;COTIA;;2,87;1,36
10522;35010522;ANTONIETA DI LASCIO OZEKI PROFESSORA                        ;CARAPICUIBA;COTIA;;3,27;2,41
10534;35010534;ORLANDO ELLERO PROFESSOR                                    ;SAO ROQUE;VARGEM GRANDE PAULISTA;;2,90;2,79
10546;35010546;JARDIM SANTA ANGELA                                         ;CARAPICUIBA;COTIA;;2,77;1,95
10558;35010558;IDOMINEU ANTUNES CALDEIRA                                   ;CARAPICUIBA;COTIA;;2,59;
10561;35010561;ZACARIAS ANTONIO DA SILVA                                   ;CARAPICUIBA;COTIA;;2,72;2,37
10571;35010571;JOSE BARRETO PROFESSOR                                      ;CARAPICUIBA;COTIA;;2,19;2,01
10583;35010583;ODAIR PACHECO PEDROSO PROFESSOR                             ;CARAPICUIBA;COTIA;;2,05;1,32
10595;35010595;BATISTA CEPELOS                                             ;CARAPICUIBA;COTIA;;1,65;1,20
10601;35010601;ROQUE CELESTINO PIRES                                       ;CARAPICUIBA;COTIA;;1,65;1,39
10613;35010613;CANDIDO RONDON MARECHAL                                     ;ITAPEVI;ITAPEVI;;2,19;1,73
10625;35010625;ANA MACIEIRA DE OLIVEIRA                                    ;CARAPICUIBA;COTIA;;3,24;
10637;35010637;PAULO SOARES DA SILVA                                       ;SAO ROQUE;VARGEM GRANDE PAULISTA;;2,88;2,68
10649;35010649;HENRIQUE SAMMARTINO ALFERES                                 ;ITAPEVI;JANDIRA;;2,50;1,21
10650;35010650;JOSE NEYDE CESAR LESSA DOUTOR                               ;ITAPEVI;ITAPEVI;;2,62;2,28
10662;35010662;OSWALDO SAMMARTINO                                          ;ITAPEVI;JANDIRA;;1,35;1,49
10674;35010674;ELOI LACERDA PROF                                           ;OSASCO;OSASCO;;2,21;1,69
10686;35010686;ERNESTO THENN DE BARROS PROFESSOR                           ;OSASCO;OSASCO;;2,17;2,07
10716;35010716;JOSE MARIA RODRIGUES LEITE PROFESSOR                        ;OSASCO;OSASCO;;2,75;1,75
10728;35010728;ALCYR OLIVEIRA PORCIUNCULA PROFESSOR                        ;OSASCO;OSASCO;;2,15;1,39
10741;35010741;ROSA BONFIGLIOLI                                            ;OSASCO;OSASCO;;1,98;1,21
10789;35010789;JOSE LIBERATTI PROFESSOR                                    ;OSASCO;OSASCO;;3,26;2,01
10790;35010790;FRANCISCA LISBOA PERALTA PROFESSORA                         ;OSASCO;OSASCO;;1,81;1,05
10807;35010807;ANTONIO PAIVA DE SAMPAIO CORONEL                            ;OSASCO;OSASCO;;2,03;1,65
10820;35010820;FANNY MONZONI SANTOS PROFESSORA                             ;OSASCO;OSASCO;;3,01;1,80
10844;35010844;MARIA AUGUSTA SIQUEIRA PROFESSORA                           ;OSASCO;OSASCO;;1,90;1,09
10868;35010868;LUIZ LUSTOSA DA SILVA PROFESSOR DOUTOR                      ;OSASCO;OSASCO;;2,21;1,29
10873;35010873;JOAO BAPTISTA DE BRITO PROFESSOR                            ;OSASCO;OSASCO;;2,90;2,51
10881;35010881;AURELIANO LEITE DOUTOR                                      ;OSASCO;OSASCO;;2,60;1,53
10893;35010893;AMERICO MARCO ANTONIO DOUTOR                                ;OSASCO;OSASCO;;2,29;1,67
