CÓDIGO CIE;Código INEP;ESCOLA;DIRETORIA;MUNICÍPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MÉDIO
43230;35043230;MARIA ANGELA BATISTA DIAS PROFA                             ;ASSIS;PARAGUACU PAULISTA;;3,66;2,31
43242;35043242;ANTONIO REGINATO PROF                                       ;MARILIA;MARILIA;;3,92;3,12
43254;35043254;JOSE ALFREDO DE ALMEIDA                                     ;MARILIA;MARILIA;;1,78;1,71
43266;35043266;APARECIDA LOPES RAMOS PROFA                                 ;MARILIA;ORIENTE;3,88;;
43278;35043278;BAIRRO CUBATAO                                              ;REGISTRO;CANANEIA;;2,66;1,49
43291;35043291;JOSE PACHECO LOMBA                                          ;REGISTRO;REGISTRO;;4,00;2,76
43308;35043308;JOSE AMERICO DE ALMEIDA DOUTOR                              ;CENTRO OESTE;SAO PAULO;5,65;;
43312;35043312;BOM PASTOR                                                  ;GUARULHOS NORTE;GUARULHOS;3,33;;
43321;35043321;JOAO DE MELO MACEDO                                         ;DIADEMA;DIADEMA;5,25;2,74;
43333;35043333;NERCY AMELIA MARTELINI DAHER PROFESSORA                     ;ITAPEVI;PIRAPORA DO BOM JESUS;;;1,90
43345;35043345;MILTON BORGES YPIRANGA                                      ;SANTOS;GUARUJA;;2,02;1,85
43357;35043357;ROSELIA BRAGA XAVIER PROFESSORA                             ;SAO VICENTE;ITANHAEM;;2,68;2,11
43369;35043369;MINERADORA PAGLIATO                                         ;APIAI;GUAPIARA;;3,60;2,40
43394;35043394;JOSE DA CONCEICAO HOLTZ PROF                                ;ITAPETININGA;ITAPETININGA;;3,76;4,08
43412;35043412;GERSON DE BARROS MARGARIDO PROFESSOR                        ;ITAPEVA;ITAPEVA;;;3,40
43497;35043497;ANTONIO CORDEIRO PROFESSOR                                  ;SOROCABA;SOROCABA;;2,43;2,46
43515;35043515;ROMEU DE CAMPOS VERGAL DEP                                  ;MOGI MIRIM;SERRA NEGRA;6,10;;
43539;35043539;OROZIMBO SOSTENA PROFESSOR                                  ;JUNDIAI;JUNDIAI;;3,82;2,15
43540;35043540;LUISA ROLFSEN PETRILLI PROFA                                ;ARARAQUARA;ARARAQUARA;4,33;;
43552;35043552;JOAO DOMINGOS MADEIRA PROFESSOR                             ;JABOTICABAL;BEBEDOURO;;2,51;2,25
43576;35043576;PEDRO AMAURI SILVA PROFESSOR                                ;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;6,37;;
43588;35043588;GRAZIELA MALHEIRO FORTES PROFESSORA                         ;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;5,44;3,73;
43597;35043597;AZARIAS LEITE                                               ;BAURU;BAURU;;2,17;2,81
43631;35043631;PORTO PRIMAVERA                                             ;MIRANTE DO PARANAPANEMA;ROSANA;7,18;3,41;3,20
43655;35043655;ORACINA CORREA DE MORAES RODINE PROFA                       ;MARILIA;MARILIA;;2,77;2,95
43679;35043679;WANDA HELENA TOPPAN NOGUEIRA PROFA                          ;MARILIA;MARILIA;;3,58;
43722;35043722;OSWALDO ARANHA BANDEIRA DE MELLO PROF                       ;LESTE 4;SAO PAULO;5,42;;
43734;35043734;MATTATHIAS GOMES DOS SANTOS REV                             ;LESTE 2;SAO PAULO;6,05;2,12;1,92
43746;35043746;FRANCISCO DE ASSIS PIRES CORREA PROFESSOR                   ;LESTE 3;SAO PAULO;;3,00;2,15
43761;35043761;JOAO CRUZ COSTA PROFESSOR                                   ;CENTRO OESTE;SAO PAULO;5,57;;
43771;35043771;JULIA DELLA CASA PAULA PROFESSORA                           ;SUL 1;SAO PAULO;3,80;1,95;1,31
43795;35043795;JOSE AYUMAR GONCALVES DE MIRANDA PROFESSOR                  ;MOGI DAS CRUZES;MOGI DAS CRUZES;;3,15;2,77
43825;35043825;ESTANCIA PARAISO                                            ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,87;
43849;35043849;SADA UMEIZAWA PROFESSORA                                    ;MAUA;MAUA;7,13;2,94;1,77
43850;35043850;CARLOS DIAS DE SANT ANNA PROFESSOR                          ;CARAPICUIBA;COTIA;;3,63;
43862;35043862;REPUBLICA DA COSTA RICA                                     ;CARAPICUIBA;COTIA;;2,61;2,17
43886;35043886;JOSE THEOTONIO DOS SANTOS PROFESSOR                         ;ITAPEVI;ITAPEVI;;2,90;2,05
43916;35043916;AMACIO MAZZAROPI                                            ;TAUBATE;TAUBATE;;;3,03
43928;35043928;JORGE DUPRAT FIGUEIREDO                                     ;LESTE 4;SAO PAULO;;3,17;2,59
43936;35043936;MARIO LOPES LEAO DR                                         ;SUL 3;SAO PAULO;;2,86;2,48
43941;35043941;JACOB THOMAZ ITAPURA DE MIRANDA PROF                        ;SUL 3;SAO PAULO;5,86;;
43953;35043953;HERCULANO DE FREITAS PROFESSOR                              ;SUL 2;SAO PAULO;;1,69;1,51
43965;35043965;ELISIARIO MARTINS DE MELLO PROF                             ;ITAPETININGA;ITAPETININGA;5,73;4,24;
43977;35043977;JOSE CARLOS PRESTES PROFESSOR                               ;MOGI DAS CRUZES;BIRITIBA-MIRIM;;3,24;2,20
43989;35043989;NANCI CRISTINA DO ESPIRITO SANTO PROFESSORA                 ;ITAQUAQUECETUBA;POA;;3,56;3,09
43990;35043990;CICERO ANTONIO DE SA RAMALHO PROFESSOR                      ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;5,87;2,01;1,07
44027;35044027;AMELIA MONCON RAMPONI PROFESSORA                            ;SUL 1;SAO PAULO;5,90;;
44040;35044040;FANNY ALTAFIM MACIEL PROFESSORA                             ;JAU;MACATUBA;;4,03;3,01
44064;35044064;JOSE RANIERI PROF                                           ;BAURU;BAURU;6,58;;
44076;35044076;MARIA APARECIDA COIMBRA PROFA                               ;BAURU;PRESIDENTE ALVES;7,62;6,24;5,81
44097;35044097;VICENTE PRADO SENADOR                                       ;JAU;ITAPUI;;3,13;2,36
44106;35044106;BENEDICTO MONTENEGRO PROFESSOR DOUTOR                       ;JAU;JAU;;2,26;1,23
44167;35044167;ENNY TEREZA LONGO FRACARO PROFA                             ;VOTUPORANGA;VOTUPORANGA;;3,38;2,37
44180;35044180;YVETE GABRIEL ATIQUE PROFESSORA                             ;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;;3,94;
44209;35044209;MARIA APARECIDA DOS SANTOS FRANCO PROFA                     ;VOTUPORANGA;RIOLANDIA;;3,56;
44261;35044261;ZORAIDE DE CAMPOS HELU PROFESSORA                           ;NORTE 1;SAO PAULO;3,53;1,89;1,53
44271;35044271;NAGIB IZAR                                                  ;LESTE 5;SAO PAULO;5,33;;
44283;35044283;OCTACILIO DE CARVALHO LOPES PROF                            ;LESTE 4;SAO PAULO;;2,26;1,81
44295;35044295;ORESTES ROSOLIA PROF                                        ;LESTE 4;SAO PAULO;;3,62;2,85
44301;35044301;ADOLPHO PLUSKAT PROF                                        ;LESTE 2;SAO PAULO;5,34;;1,71
44313;35044313;JOAO PRADO MARGARIDO PROF                                   ;LESTE 2;SAO PAULO;;2,70;2,35
44325;35044325;SALIM FARAH MALUF PROFESSOR                                 ;LESTE 3;SAO PAULO;4,53;2,65;2,36
44337;35044337;FADLO HAIDAR                                                ;LESTE 3;SAO PAULO;;2,91;2,06
44349;35044349;WILSON ROBERTO SIMONINI PROF                                ;LESTE 2;SAO PAULO;;2,66;2,23
44350;35044350;SAMUEL KLABIN                                               ;CENTRO OESTE;SAO PAULO;4,62;2,56;
44362;35044362;PEDRO CALIL PADIS PROFESSOR                                 ;SUL 1;SAO PAULO;4,59;;
44374;35044374;JOAO ERNESTO FAGGIN DOUTOR                                  ;SUL 1;SAO PAULO;;1,89;1,10
44386;35044386;DAVID NASSER JORNALISTA                                     ;SUL 2;SAO PAULO;4,02;2,77;2,87
44398;35044398;ANTONIO BERNARDES DE OLIVEIRA PROFESSOR                     ;SUL 2;SAO PAULO;;2,26;1,88
44404;35044404;DAVID ZEIGER                                                ;SUL 3;SAO PAULO;;2,08;2,25
44416;35044416;SAVERIO FITTIPALDI                                          ;SUL 3;SAO PAULO;4,63;;
44428;35044428;AURELIO CAMPOS DEPUTADO                                     ;SUL 3;SAO PAULO;5,02;;
44436;35044436;CARLOS CATTONY PROF                                         ;SUL 3;SAO PAULO;6,27;3,80;3,01
44441;35044441;EURIPEDES SIMOES DE PAULA PROF                              ;SUL 3;SAO PAULO;;2,50;2,20
44453;35044453;MARIO ARMINANTE PROF                                        ;SUL 3;SAO PAULO;;2,39;1,84
44465;35044465;ANTONIO PEREIRA LIMA DR                                     ;SUL 3;SAO PAULO;;2,43;2,01
44490;35044490;JOSE DE SOUZA DR                                            ;ASSIS;BORA;;4,49;2,79
44568;35044568;SEBASTIAO MONACO VEREADOR                                   ;MARILIA;MARILIA;;2,56;2,49
44573;35044573;OSWALDO MOREIRA DA SILVA PROF                               ;ASSIS;PALMITAL;;2,07;2,59
44600;35044600;OSWALDO SCHIAVON                                            ;JABOTICABAL;BEBEDOURO;;3,17;2,54
44623;35044623;NELLY BAHDUR CANO PROFESSORA                                ;JABOTICABAL;MONTE ALTO;;3,47;2,04
44635;35044635;MARIA CONCEICAO RODRIGUES SILVA MAGON PROFESSORA            ;SERTAOZINHO;SERTAOZINHO;;2,94;2,59
44647;35044647;ORLANDO VITALIANO VEREADOR                                  ;RIBEIRAO PRETO;RIBEIRAO PRETO;5,83;3,03;2,32
44659;35044659;OSCAR DE MOURA LACERDA PROFESSOR DOUTOR                     ;RIBEIRAO PRETO;RIBEIRAO PRETO;;2,09;1,85
44660;35044660;DOMINGOS JOAO BAPTISTA SPINELLI PROFESSOR DOUTOR            ;RIBEIRAO PRETO;RIBEIRAO PRETO;;1,94;1,48
44672;35044672;LAERT JOSE TARALLO MENDES PROF                              ;ARARAQUARA;MATAO;5,74;;
44684;35044684;ARLINDO FANTINI PROFESSOR                                   ;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;;2,46;1,85
44696;35044696;MARIA AUDENIR DE CARVALHO PROFESSORA                        ;MIRANTE DO PARANAPANEMA;ROSANA;;3,06;2,13
44748;35044748;ROBERTO CORTE REAL JORNALISTA                               ;CARAPICUIBA;COTIA;;3,01;
44817;35044817;LUIS DA CAMARA CASCUDO                                      ;ITAPEVI;JANDIRA;;1,98;1,82
44830;35044830;EDILA COUTINHO PORFIRIO PROFESSORA                          ;TABOAO DA SERRA;EMBU DAS ARTES;4,54;;
44842;35044842;HUGO CAROTINI                                               ;TABOAO DA SERRA;EMBU DAS ARTES;4,91;3,31;
44854;35044854;ANTONIO FLORENTINO                                          ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,14;2,17
44878;35044878;OLIVIA DE FARIA NOGUEIRA                                    ;ITAPECERICA DA SERRA;EMBU-GUACU;;3,55;2,51
44885;35044885;FRANCISCO VICENTE LOPES GONCALVES PROFESSOR                 ;TABOAO DA SERRA;TABOAO DA SERRA;;3,26;2,53
44891;35044891;BAIRRO DAS PALMEIRAS                                        ;ITAPECERICA DA SERRA;JUQUITIBA;;3,26;3,63
44921;35044921;MYRTHES THEREZINHA ASSAD VILLELA PROFA                      ;ITAPEVI;BARUERI;;;2,93
44933;35044933;MARIO JOAQUIM ESCOBAR DE ANDRADE                            ;ITAPEVI;BARUERI;;;1,92
44945;35044945;JOSE CARLOS DA SILVA JUNIOR                                 ;CAIEIRAS;CAIEIRAS;;3,29;2,06
44957;35044957;VINCENZO LOBASSI                                            ;CAIEIRAS;FRANCISCO MORATO;;2,69;1,80
44982;35044982;CLAUDIO ABRAHAO PROFESSOR                                   ;MOGI DAS CRUZES;MOGI DAS CRUZES;;3,04;2,04
45007;35045007;CARMEN NETTO DOS SANTOS PROFESSORA                          ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,17;2,08
45019;35045019;KAKUNOSUKE HASEGAWA                                         ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;4,80;3,45;2,13
45056;35045056;ESPERANCA DE OLIVEIRA SAAVEDRA DONA                         ;MAUA;MAUA;6,53;;
45068;35045068;MAHATMA GHANDI                                              ;MAUA;MAUA;6,06;;
45073;35045073;DIVA GOMES DOS SANTOS PROFESSORA                            ;MAUA;MAUA;6,30;;
45081;35045081;MARIA APARECIDA DAMO FERREIRA                               ;MAUA;MAUA;6,37;4,79;2,95
45093;35045093;VILA MARQUESA DE SANTOS                                     ;MAUA;RIBEIRAO PIRES;6,10;;
45100;35045100;DINORAH SILVA DOS SANTOS PROFESSORA                         ;REGISTRO;CANANEIA;;3,37;2,92
45123;35045123;IDALINA DO AMARAL GRACA                                     ;CARAGUATATUBA;UBATUBA;;3,24;2,55
45147;35045147;ANTONIO ALVES BERNARDINO                                    ;CARAGUATATUBA;CARAGUATATUBA;;2,54;3,26
45160;35045160;AIDA LEDA BAUER DAVIES PROFESSORA                           ;SAO VICENTE;MONGAGUA;;;1,58
45172;35045172;JOSE BATISTA CAMPOS                                         ;SAO VICENTE;PERUIBE;;2,94;2,11
45196;35045196;MAGALI ALONSO PROFESSORA                                    ;SAO VICENTE;PRAIA GRANDE;;2,92;2,17
45226;35045226;EMILIO IMMOOS PADRE                                         ;AVARE;AVARE;;2,68;
45251;35045251;EZEQUIEL CASTANHO PROF                                      ;ITAPETININGA;GUAREI;;2,88;
45275;35045275;ESTHER CARPINELLI RIBAS PROFESSORA                          ;ITARARE;ITARARE;;3,56;2,39
45287;35045287;ROGERIO LAZARO TOCCHETON PROF                               ;ITU;ITU;;4,60;4,01
45299;35045299;NAZARIA CIPRIANO DE FREITAS                                 ;SAO ROQUE;IBIUNA;;3,91;
45329;35045329;CLEMENTINO VIEIRA CORDEIRO                                  ;VOTORANTIM;PIEDADE;;3,61;3,39
45366;35045366;FRANCISCO DE PAULA SANTOS PROF                              ;GUARATINGUETA;ROSEIRA;;;2,52
45378;35045378;DINAH MOTTA RUNHA PROFA                                     ;GUARATINGUETA;GUARATINGUETA;;2,50;2,79
45408;35045408;ISMENIA MONTEIRO DE OLIVEIRA PROFESSORA                     ;PINDAMONHANGABA;PINDAMONHANGABA;;4,84;
45412;35045412;ALCINA MORAES SALLES PROFA                                  ;JACAREI;JACAREI;;2,51;2,16
45421;35045421;MARIA UMBELINA RODRIGUES DE AZEVEDO PROFA                   ;JACAREI;JACAREI;;2,21;1,51
45433;35045433;MARIA HELENA DENIS FIGUEIREDO PROFA                         ;JACAREI;JACAREI;;3,24;1,96
45445;35045445;MARIA APARECIDA RICO PROFA                                  ;JACAREI;JACAREI;5,71;4,52;
45457;35045457;WALDEMAR SALGADO PROF                                       ;JACAREI;SANTA BRANCA;;;2,45
45469;35045469;MIGUEL NAKED MAJOR                                          ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;3,19;2,57
45470;35045470;MARILDA FERREIRA DE BRITO BARROS PEREIRA                    ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;5,28;4,27;3,14
45482;35045482;RUTH SA PROFESSORA                                          ;TAUBATE;CACAPAVA;;3,15;2,93
45494;35045494;FLAIR CARLOS DE OLIVEIRA ARMANY DOUTOR                      ;TAUBATE;CACAPAVA;;3,11;0,98
45500;35045500;CLARICE COSTA CONTI PROFA                                   ;AMERICANA;AMERICANA;;3,91;
45512;35045512;NEUZA MARIA NAZATTO DE CARVALHO PROFA                       ;AMERICANA;SANTA BARBARA D'OESTE;;3,00;2,83
45524;35045524;ROBERTO RODRIGUES DE AZEVEDO PASTOR                         ;SUMARE;HORTOLANDIA;;3,63;2,60
45536;35045536;MARIA DE LOURDES MARTINS PROFESSORA                         ;SUMARE;SUMARE;;2,80;2,63
45548;35045548;ELYSABETH DE MELLO RODRIGUES PROFESSORA                     ;SUMARE;SUMARE;;3,21;2,29
45559;35045559;MARIA RITA ARAUJO COSTA PROFESSORA                          ;SUMARE;HORTOLANDIA;;3,62;
45561;35045561;MARIANINA DE ROSIS MORAES PROFESSORA                        ;SUMARE;SUMARE;;3,32;2,67
45573;35045573;JENY BONADIA RODRIGUES SANTARROSSA PROFESSORA               ;SUMARE;SUMARE;;3,35;2,35
45585;35045585;MANUEL ALBALADEJO FERNANDES                                 ;SUMARE;SUMARE;;3,84;3,02
45597;35045597;MARIA ROSA CAROLINO DOS SANTOS PROFESSORA                   ;SUMARE;SUMARE;5,50;;
45603;35045603;AMELIA MASSARO PROFA                                        ;MOGI MIRIM;SERRA NEGRA;5,38;2,81;2,83
45615;35045615;JOAO ALVARENGA PROF                                         ;MOGI MIRIM;PEDREIRA;;4,30;2,96
45627;35045627;JOSE MANOEL ALVARES ROSENDE PROFESSOR                       ;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;;2,70;
45640;35045640;ISRAEL SCHOBA PROFESSOR                                     ;CAMPINAS OESTE;VINHEDO;;;3,08
45664;35045664;PEDRO SALVETTI NETTO PROFESSOR                              ;CAMPINAS OESTE;CAMPINAS;;3,40;2,14
45676;35045676;ORLANDO SIGNORELLI                                          ;CAMPINAS OESTE;CAMPINAS;6,50;3,08;2,21
45697;35045697;PAULO MANGABEIRA ALBERNAZ PROF DOUTOR                       ;CAMPINAS OESTE;CAMPINAS;4,90;3,99;2,32
45706;35045706;JOAO FIORELLO REGINATO PROFESSOR                            ;CAMPINAS OESTE;CAMPINAS;6,60;;
45718;35045718;MIGUEL VICENTE CURY                                         ;CAMPINAS OESTE;CAMPINAS;;3,07;1,82
45724;35045724;SAO NICOLAU DE FLUE                                         ;CAPIVARI;INDAIATUBA;;3,53;2,76
45731;35045731;VICENTE PAULO ZANCHETTA PROFESSOR                           ;SAO JOAO DA BOA VISTA;CASA BRANCA;;4,25;
45755;35045755;MAURILIO TOMANIK PADRE                                      ;JUNDIAI;JUNDIAI;;2,72;2,47
45810;35045810;WILLIAM SILVA PROFESSOR                                     ;LIMEIRA;LIMEIRA;;3,20;2,09
45822;35045822;MARIA DE SANTO INOCENCIO LIMA IRMA                          ;LIMEIRA;LIMEIRA;;2,78;2,53
45834;35045834;LIDIA ONELIA KALIL AUN CREPALDI PROFESSORA                  ;LIMEIRA;COSMOPOLIS;;2,79;2,50
45861;35045861;MARIA DE LOURDES SILVEIRA COSENTINO PROFESSORA              ;PIRACICABA;PIRACICABA;;2,74;1,52
45895;35045895;JOSE CARDOSO PROFESSOR                                      ;LIMEIRA;RIO CLARO;;4,14;3,36
45913;35045913;VIRGILIO MARCONDES DE CASTRO PROFESSOR                      ;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;;3,52;3,22
46036;35046036;DIRCE PASTORE DONATO PROFA                                  ;NORTE 2;SAO PAULO;5,28;;
46048;35046048;EDUARDO GOMES BRIGADEIRO                                    ;LESTE 5;SAO PAULO;5,10;;
46059;35046059;ARGEO PINTO DIAS ENG                                        ;SUL 3;SAO PAULO;;2,58;1,80
46061;35046061;ANTONIO AGGIO                                               ;SUL 2;SAO PAULO;4,88;2,54;1,90
46085;35046085;ERGILIA MICELLI PROFA                                       ;ARARAQUARA;ARARAQUARA;;3,26;3,27
46097;35046097;OSWALDO LUIZ SANCHES TOSCHI                                 ;SAO VICENTE;PRAIA GRANDE;;3,00;2,30
46127;35046127;JULIO SECCO DE CARVALHO                                     ;SAO VICENTE;PRAIA GRANDE;;3,43;2,49
46139;35046139;THEODORA DE CAMARGO AYRES PROFESSORA                        ;VOTORANTIM;PIEDADE;;3,91;2,45
46152;35046152;ANTONIO FACHADA PROF                                        ;FRANCA;FRANCA;;2,33;1,86
46164;35046164;OLGA CURY                                                   ;SANTOS;SANTOS;;2,98;2,90
46176;35046176;NEWTON PIMENTA NEVES PROFESSOR                              ;CAMPINAS OESTE;CAMPINAS;4,97;2,87;1,69
46188;35046188;MARIA APARECIDA FERREIRA PROFESSORA                         ;ITAQUAQUECETUBA;POA;;2,30;1,51
46197;35046197;CHOJIRO SEGAWA                                              ;SUZANO;SUZANO;;3,37;2,24
46218;35046218;JOSE BARBOSA DE ALMEIDA PROFESSOR                           ;NORTE 1;SAO PAULO;5,77;2,94;
46224;35046224;PEDRO MOREIRA MATOS PROF                                    ;LESTE 2;SAO PAULO;3,89;3,02;1,29
46231;35046231;JOSE SILVEIRA DA MOTTA PROFESSOR                            ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;6,99;;
46243;35046243;FLAMINIO FAVERO PROFESSOR                                   ;NORTE 1;SAO PAULO;5,49;2,08;1,41
46255;35046255;CARLOS BORBA PROFESSOR                                      ;NORTE 1;SAO PAULO;5,71;;
46267;35046267;JOAO NOGUEIRA LOTUFO PROFESSOR                              ;NORTE 1;SAO PAULO;7,48;;
46279;35046279;ANTONIO SYLVIO DA CUNHA BUENO                               ;LESTE 4;SAO PAULO;;2,78;
46280;35046280;MARIA APARECIDA MACHADO JULIANELLI                          ;LESTE 1;SAO PAULO;4,54;;
46292;35046292;FRANCISCO PEREIRA DE SOUZA FILHO PROF                       ;LESTE 2;SAO PAULO;;2,47;1,96
46309;35046309;TERCIO MORAES PEREIRA REV                                   ;LESTE 2;SAO PAULO;;;4,62
46310;35046310;JULIO DINIS                                                 ;LESTE 1;SAO PAULO;4,55;2,55;
46334;35046334;LUIS GONZAGA TRAVASSOS DA ROSA                              ;SUL 1;SAO PAULO;6,01;3,33;2,78
46346;35046346;ARNALDO LAURINDO PROFESSOR                                  ;SUL 2;SAO PAULO;4,79;2,67;1,45
46358;35046358;TIAGO ALBERIONE PADRE                                       ;SUL 1;SAO PAULO;;2,63;2,07
46361;35046361;ESTHER GARCIA PROFA EE                                      ;SUL 3;SAO PAULO;;2,04;1,72
46395;35046395;WALDOMIRO POMPEO PREFEITO                                   ;GUARULHOS NORTE;GUARULHOS;5,20;;
46401;35046401;REPUBLICA DOMINICANA                                        ;JACAREI;ARUJA;;3,53;2,84
46413;35046413;MAURICIO NAZAR PROFESSOR                                    ;GUARULHOS NORTE;GUARULHOS;;2,57;1,72
46425;35046425;HELIO POLESEL PROFESSOR                                     ;GUARULHOS NORTE;GUARULHOS;;2,67;2,08
46437;35046437;SALIME MUDEH PROFESSORA                                     ;GUARULHOS NORTE;GUARULHOS;;3,00;2,44
46449;35046449;JOSEPHINA NAJAR HERNANDEZ PROFESSORA                        ;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,37;
46450;35046450;OSWALDO DE OLIVEIRA LIMA                                    ;SUZANO;SUZANO;;2,43;1,46
46462;35046462;MARIE NADER CALFAT PROFESSORA                               ;DIADEMA;DIADEMA;;2,83;1,98
46486;35046486;MARIO LEANDRO PROFESSOR                                     ;MAUA;RIBEIRAO PIRES;4,77;3,45;3,30
46498;35046498;BENEDITO PAES SOBRINHO VEREADOR                             ;CARAGUATATUBA;CARAGUATATUBA;;;2,53
46504;35046504;SANTINHO CARNAVALE                                          ;MAUA;RIBEIRAO PIRES;8,96;2,18;1,93
46516;35046516;ISMAEL DA SILVA JUNIOR PROFESSOR                            ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,55;2,80
46528;35046528;CELESTINO CORREIA PINA PROFESSOR                            ;CARAPICUIBA;CARAPICUIBA;;3,19;
46536;35046536;HELIO LUIZ DOBROCHINSKI PROF                                ;ITAPECERICA DA SERRA;EMBU-GUACU;6,30;;
46541;35046541;PEDRO VILLAS BOAS DE SOUZA DOM                              ;ITAPECERICA DA SERRA;EMBU-GUACU;5,11;;
46565;35046565;LAERT DE ALMEIDA SAO BERNARDO PROFESSOR                     ;TABOAO DA SERRA;TABOAO DA SERRA;;2,92;2,20
46590;35046590;EROTIDES APARECIDA OLIVEIRA DA SILVA PROFESSORA             ;CARAPICUIBA;COTIA;;2,94;2,14
46607;35046607;JOAO NASCIF CHALUPP                                         ;ITAPEVI;ITAPEVI;;2,46;2,19
46619;35046619;ORLANDO GERIBOLA PROFESSOR                                  ;OSASCO;OSASCO;;2,39;1,76
46620;35046620;JOSE RIBEIRO DE SOUZA PROFESSOR                             ;OSASCO;OSASCO;;2,26;1,71
46681;35046681;DULCE CESAR TAVARES PROFESSORA                              ;CARAGUATATUBA;SAO SEBASTIAO;;;3,19
46700;35046700;SEBASTIANA COSTA BITTENCOURT PROFESSORA                     ;CARAGUATATUBA;SAO SEBASTIAO;;;2,93
46747;35046747;MARIA ALICE ALVES PEREIRA                                   ;CARAGUATATUBA;UBATUBA;;2,93;2,45
46760;35046760;ZULMIRA CAMPOS PROFESSORA                                   ;SANTOS;SANTOS;;2,68;2,12
46772;35046772;LUIZ ABEL                                                   ;SAO VICENTE;PERUIBE;;2,56;2,05
46802;35046802;EUNICE BUENO ROMEIRO PROFESSORA                             ;PINDAMONHANGABA;PINDAMONHANGABA;;4,43;
46814;35046814;BENEDICTO MAURO DOS SANTOS PROF                             ;JACAREI;JACAREI;5,37;2,83;
46826;35046826;ADELIA CHUCRI NEME                                          ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;5,60;;
46838;35046838;CESIDIO AMBROGI PROFESSOR                                   ;TAUBATE;TAUBATE;;;2,18
46848;35046848;ROSARIA JANUZZI PROFA                                       ;APIAI;APIAI;4,29;3,11;3,17
46899;35046899;ERNESTINA LOUREIRO MIRANDA PROFA                            ;ITAPETININGA;ITAPETININGA;;3,47;2,77
46905;35046905;JUVENAL PAIVA PEREIRA PROF                                  ;ITAPETININGA;ITAPETININGA;;3,12;2,83
46917;35046917;MASSANORI KARAZAWA                                          ;ITAPETININGA;SAO MIGUEL ARCANJO;;3,63;3,17
46929;35046929;MARIA NAZARENA CORREA IRMA                                  ;ITU;SALTO;;3,34;2,96
46930;35046930;JOSEANO COSTA PINTO PROF                                    ;ITU;SALTO;;3,68;3,32
46991;35046991;LAILA GALEP SACKER PROFESSORA                               ;SOROCABA;SOROCABA;5,38;;
47004;35047004;HYLDA PARDO DE OLIVEIRA PROFA                               ;AMERICANA;AMERICANA;5,58;;
47016;35047016;ALCHESTE DE GODOY ANDIA PROFA                               ;AMERICANA;SANTA BARBARA D'OESTE;;2,83;2,34
47041;35047041;DIONYSIA GERBI BEIRA                                        ;MOGI MIRIM;AMPARO;;3,22;2,57
47053;35047053;JULIA CALHAU RODRIGUES PROFESSORA                           ;CAMPINAS LESTE;JAGUARIUNA;;;3,03
47065;35047065;NAIR DE ALMEIDA PROFA                                       ;MOGI MIRIM;SERRA NEGRA;7,42;;
47077;35047077;ARACY BUENO CONTI PROFESSORA                                ;BRAGANCA PAULISTA;ATIBAIA;;2,74;2,95
47089;35047089;IZOLINA PATROCINIO DE LIMA PROFESSORA                       ;BRAGANCA PAULISTA;ATIBAIA;;2,65;1,94
47120;35047120;CORIOLANO MONTEIRO PROFESSOR                                ;CAMPINAS LESTE;CAMPINAS;;2,83;2,30
47144;35047144;JOSE CARLOS DE ATALIBA NOGUEIRA PROFESSOR                   ;CAMPINAS OESTE;CAMPINAS;5,35;;
47156;35047156;EDUARDO BARNABE DEPUTADO                                    ;CAMPINAS OESTE;CAMPINAS;7,77;2,46;1,58
47168;35047168;VALENTINA SILVA DE OLIVEIRA FIGUEIREDO DONA                 ;CAMPINAS OESTE;CAMPINAS;6,49;;
47173;35047173;ANTONIO PIRES BARBOSA DOUTOR                                ;CAMPINAS OESTE;CAMPINAS;5,71;;
47181;35047181;WILSON BRANDAO TOFFANO PROFESSOR                            ;CAMPINAS LESTE;CAMPINAS;6,82;;
47193;35047193;ROQUE DE MAGALHAES BARROS PROFESSOR                         ;CAMPINAS LESTE;CAMPINAS;5,97;;
47200;35047200;ELVIRA DE PARDO MEO MURARO                                  ;CAMPINAS OESTE;CAMPINAS;4,64;3,14;2,72
47259;35047259;ARMANDO DIAS                                                ;JUNDIAI;VARZEA PAULISTA;;2,78;2,79
47260;35047260;MAXIMILIANO BARUTO DOUTOR                                   ;PIRASSUNUNGA;ARARAS;;3,24;2,06
