CÓDIGO CIE;Código INEP;ESCOLA;DIRETORIA;MUNICÍPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MÉDIO
36742;35036742;GIULIO DAVID LEONE PROF                                     ;SUL 3;SAO PAULO;;2,20;1,11
36754;35036754;MIGUEL KRUSE DOM                                            ;LESTE 1;SAO PAULO;;2,86;1,77
36766;35036766;FRANCISCO MESQUITA JORNALISTA                               ;LESTE 1;SAO PAULO;;1,93;1,55
36778;35036778;LUIGI PIRANDELLO                                            ;LESTE 1;SAO PAULO;4,79;;
36785;35036785;PEDRO VIRIATO PARIGOT DE SOUZA ENGENHEIRO                   ;LESTE 2;SAO PAULO;;2,35;2,44
36791;35036791;FORCA AEREA BRASILEIRA                                      ;LESTE 2;SAO PAULO;7,43;;
36808;35036808;ANTONIO DE OLIVEIRA CAMARGO PROFESSOR                       ;LESTE 1;SAO PAULO;4,31;;
36812;35036812;PAULO SARASATE GOVERNADOR                                   ;LESTE 3;SAO PAULO;;1,96;1,21
36821;35036821;GUILHERME DE ALMEIDA                                        ;NORTE 2;SAO PAULO;;2,51;1,52
36869;35036869;VEIGA DE MIRANDA MINISTRO                                   ;RIBEIRAO PRETO;RIBEIRAO PRETO;5,46;;
36870;35036870;ANGELO GOSUEN PROF                                          ;FRANCA;FRANCA;;3,38;2,14
36882;35036882;LINA PICCHIONI ROCHA PROFA                                  ;FRANCA;FRANCA;5,68;;
36894;35036894;VALOIS SCORTECCI                                            ;BARRETOS;BARRETOS;;3,46;
36912;35036912;EDUARDO SOARES PROF                                         ;ITAPETININGA;ALAMBARI;;2,95;2,23
36936;35036936;MAYA ALICE EKMAN                                            ;SAO VICENTE;PERUIBE;;2,69;2,09
36959;35036959;MANUEL BANDEIRA                                             ;NORTE 1;SAO PAULO;;2,69;1,46
36961;35036961;MOZART TAVARES DE LIMA PROFESSOR                            ;LESTE 3;SAO PAULO;2,80;1,85;1,35
36973;35036973;BRANCA CASTRO CANTO E MELO PROFESSORA                       ;LESTE 5;SAO PAULO;;2,62;2,36
36985;35036985;OSWALDO GUERNER GONZALEZ PROFESSOR                          ;CENTRO SUL;SAO PAULO;5,89;;
36997;35036997;LUIS GONZAGA CARVALHO MELO PROFESSOR                        ;LESTE 1;SAO PAULO;4,37;;
37000;35037000;ANNE FRANK                                                  ;LESTE 1;SAO PAULO;3,74;2,27;
37011;35037011;GERALDO CAMPOS MOREIRA PROFESSOR DOUTOR                     ;LESTE 1;SAO PAULO;;2,35;1,60
37023;35037023;HECKEL TAVARES                                              ;LESTE 2;SAO PAULO;;2,47;2,21
37035;35037035;ASTROGILDO ARRUDA PROF                                      ;LESTE 2;SAO PAULO;;2,29;1,20
37047;35037047;ANISIO TEIXEIRA PROFESSOR                                   ;LESTE 3;SAO PAULO;5,01;;
37059;35037059;HUMBERTO DANTAS                                             ;LESTE 3;SAO PAULO;3,81;;
37060;35037060;ROCCA DORDALL                                               ;LESTE 3;SAO PAULO;3,44;2,09;1,19
37072;35037072;JOAQUIM EUGENIO LIMA NETO                                   ;LESTE 2;SAO PAULO;3,76;2,19;1,27
37084;35037084;ERNESTINA DEL BUONO TRAMA PROFESSORA                        ;LESTE 3;SAO PAULO;;2,20;1,13
37096;35037096;COSME DE FARIA MAJOR                                        ;LESTE 2;SAO PAULO;;1,67;1,00
37102;35037102;MARTIN EGIDIO DAMY                                          ;NORTE 1;SAO PAULO;;2,10;1,00
37114;35037114;TADAKIYO SAKAI                                              ;TABOAO DA SERRA;EMBU DAS ARTES;;2,57;2,20
37138;35037138;GERTRUDES EDER                                              ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,74;1,66
37148;35037148;CARLOS ARAUJO PIMENTEL PROFESSOR DOUTOR                     ;CAMPINAS LESTE;CAMPINAS;7,74;;
37151;35037151;GERALDO CORREIA DE CARVALHO DOUTOR                          ;RIBEIRAO PRETO;RIBEIRAO PRETO;;1,49;1,35
37175;35037175;LUIZ MENEZES PROF                                           ;GUARATINGUETA;GUARATINGUETA;;2,49;2,13
37205;35037205;IOLANDA VELLUTINI PROFESSORA                                ;PINDAMONHANGABA;PINDAMONHANGABA;;2,31;
37217;35037217;FRANCISCO PAIVA DE FIGUEIREDO PASTOR                        ;SANTOS;GUARUJA;;1,62;1,53
37230;35037230;JOSEPHA DE SANT ANNA NEVES PROFESSORA                       ;CARAGUATATUBA;SAO SEBASTIAO;;;2,18
37242;35037242;SYLVIA DE MELLO PROFESSORA                                  ;SAO VICENTE;PRAIA GRANDE;;2,34;1,45
37254;35037254;JOSE CARLOS BRAGA DE SOUZA DOUTOR                           ;SAO VICENTE;ITANHAEM;;1,98;0,86
37266;35037266;MARIA DE LOURDES GUIMARAES PROFESSORA                       ;SANTO ANDRE;SANTO ANDRE;;2,20;1,57
37278;35037278;SEBASTIAO VAYEGO DE CARVALHO PROFESSOR                      ;MAUA;RIO GRANDE DA SERRA;3,12;2,12;1,45
37285;35037285;JOAO CARLOS GOMES CARDIM PROF                               ;DIADEMA;DIADEMA;;2,64;1,73
37291;35037291;ARIOVALDO PUPO AMORIM PROFESSOR                             ;MAUA;MAUA;3,48;3,17;
37308;35037308;FLORISBELLA DE CAMPOS WERNECK DONA                          ;MAUA;MAUA;6,09;;1,75
37312;35037312;OLAVO HANSEN                                                ;MAUA;MAUA;;3,23;2,16
37321;35037321;MARTA TERESINHA ROSA PROFESSORA                             ;MAUA;MAUA;;2,56;1,69
37333;35037333;DUQUE DE CAXIAS                                             ;LESTE 5;SAO PAULO;4,82;;
37345;35037345;TIDE SETUBAL                                                ;LESTE 1;SAO PAULO;;2,98;1,65
37357;35037357;HENRIQUE SMITH BAYMA DR                                     ;LESTE 2;SAO PAULO;3,62;1,89;0,96
37369;35037369;CESAR MARENGO                                               ;LESTE 5;SAO PAULO;4,58;;
37370;35037370;FRANCISCO DA COSTA GUEDES                                   ;LESTE 5;SAO PAULO;;2,07;1,68
37382;35037382;ELZA SARAIVA MONTEIRO PROFA                                 ;NORTE 2;SAO PAULO;5,11;2,10;2,49
37394;35037394;FRANCISCO JOAO DE AZEVEDO PADRE                             ;SUL 3;SAO PAULO;5,84;3,42;
37400;35037400;OSWALD DE ANDRADE                                           ;SUL 2;SAO PAULO;4,42;2,71;
37412;35037412;VICENTE DE PAULO DALE COUTINHO GAL EXE                      ;SUL 3;SAO PAULO;5,72;;
37424;35037424;LOURIVAL GOMES MACHADO PROFESSOR                            ;CENTRO OESTE;SAO PAULO;;2,33;1,46
37436;35037436;ALMEIDA JUNIOR PROFESSOR                                    ;CENTRO OESTE;SAO PAULO;;3,04;1,12
37448;35037448;LAERTE RAMOS DE CARVALHO PROF DR                            ;SUL 3;SAO PAULO;;3,57;2,85
37459;35037459;LUIZ SIMIONI SOBRINHO PROFESSOR                             ;SUL 1;SAO PAULO;;1,99;1,62
37461;35037461;MESSIAS FREIRE PROFESSOR                                    ;SUL 1;SAO PAULO;3,07;1,73;1,43
37473;35037473;SAMUEL MORSE PROFESSOR                                      ;SUL 2;SAO PAULO;2,92;2,10;1,87
37497;35037497;BENEDITA DE OLIVEIRA ALE PROFESSORA                         ;GUARULHOS NORTE;GUARULHOS;;3,54;
37503;35037503;FLAVIO XAVIER ARANTES PROFESSOR                             ;GUARULHOS NORTE;GUARULHOS;3,73;2,12;
37515;35037515;FIORAVANTE IERVOLINO                                        ;GUARULHOS NORTE;GUARULHOS;4,14;;
37540;35037540;JOAO MARTINS                                                ;TABOAO DA SERRA;EMBU DAS ARTES;5,65;2,35;1,23
37552;35037552;CARLOS KOCH DOUTOR                                          ;TABOAO DA SERRA;EMBU DAS ARTES;;2,75;2,01
37564;35037564;BENEDITA DE REZENDE PROFA                                   ;ITU;SALTO;5,41;;
37576;35037576;ANTONIO LUIZ BARREIROS                                      ;SAO VICENTE;SAO VICENTE;4,14;3,48;2,14
37588;35037588;CANDIDO DE OLIVEIRA PROF                                    ;SUL 3;SAO PAULO;5,99;;
37597;35037597;ALCIDES DA COSTA VIDIGAL                                    ;CENTRO OESTE;SAO PAULO;6,19;;
37606;35037606;HOMERO DOS SANTOS FORTE PROFESSOR                           ;SUL 1;SAO PAULO;5,13;;
37618;35037618;ALVARO DE SOUZA LIMA DOUTOR                                 ;CENTRO SUL;SAO PAULO;3,34;1,79;0,97
37624;35037624;CAFE FILHO PRESIDENTE                                       ;SUL 2;SAO PAULO;3,71;1,93;0,76
37631;35037631;JOCILA PEREIRA GUIMARAES PROFESSORA                         ;GUARULHOS SUL;GUARULHOS;5,18;;
37643;35037643;ANTONIO CARLOS FERREIRA NOBRE PROFESSOR                     ;NORTE 1;SAO PAULO;;3,51;
37655;35037655;UBALDO COSTA LEITE DOUTOR                                   ;NORTE 1;SAO PAULO;;1,96;1,30
37667;35037667;PAULO NOGUEIRA FILHO                                        ;NORTE 1;SAO PAULO;4,86;;
37679;35037679;EDGARD PIMENTEL REZENDE PROFESSOR                           ;NORTE 1;SAO PAULO;;1,87;1,63
37680;35037680;CRISPIM DE OLIVEIRA PROFESSOR                               ;NORTE 1;SAO PAULO;4,42;;
37692;35037692;ANA SIQUEIRA DA SILVA                                       ;NORTE 1;SAO PAULO;;2,51;1,64
37709;35037709;CARLOS FREDERICO WERNECK LACERDA JORNALISTA                 ;NORTE 1;SAO PAULO;;1,71;0,81
37710;35037710;MILTON DA SILVA RODRIGUES PROFESSOR                         ;NORTE 1;SAO PAULO;;;3,67
37722;35037722;CACILDA BECKER                                              ;NORTE 1;SAO PAULO;4,92;;
37734;35037734;ARLETE TEREZINHA PIZAO PROFA                                ;NORTE 2;SAO PAULO;4,30;;
37746;35037746;ORLANDO HORACIO VITA PROFESSOR                              ;CENTRO;SAO PAULO;4,89;;
37758;35037758;DAILY RESENDE FRANCA PROFESSOR                              ;CENTRO;SAO PAULO;5,71;;
37761;35037761;YOLANDO MALLOZZI                                            ;NORTE 2;SAO PAULO;4,27;;
37771;35037771;LUZIA GODOY PROFA                                           ;NORTE 2;SAO PAULO;6,89;;
37783;35037783;VERIDIANA CAMACHO CARVALHO GOMES PROFA                      ;NORTE 2;SAO PAULO;;2,43;1,30
37795;35037795;JUSTINO CARDOSO DR                                          ;NORTE 2;SAO PAULO;;2,62;2,10
37801;35037801;JOAQUIM GOUVEIA FRANCO JUNIOR DEPUTADO                      ;LESTE 5;SAO PAULO;4,98;;
37813;35037813;DIDIO DA SILVEIRA BALDY PROF                                ;LESTE 4;SAO PAULO;5,28;;
37837;35037837;LOURDES MARIA DE CAMARGO PROFESSORA                         ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;2,98;2,32;1,44
37849;35037849;JENI DAVI BACHA PROFESSORA                                  ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;3,94;2,97;2,54
37874;35037874;IGNACIO GIOIA MONSENHOR                                     ;TAUBATE;SAO LUIZ DO PARAITINGA;;;2,81
37898;35037898;FELIX GUISARD FILHO DOUTOR                                  ;TAUBATE;TAUBATE;;;2,02
37916;35037916;TEIXEIRA POMBO COMENDADOR                                   ;PINDAMONHANGABA;TREMEMBE;;;2,29
37928;35037928;SINESIA MARTINI PROFA                                       ;AMERICANA;AMERICANA;5,01;;
37936;35037936;IRENE DE ASSIS SAES PROFA                                   ;AMERICANA;SANTA BARBARA D'OESTE;;3,70;2,26
37941;35037941;CECILIA DE NEGRI PROFESSORA                                 ;SUMARE;SUMARE;3,98;;
37965;35037965;MARIO NATIVIDADE DOUTOR                                     ;CAMPINAS LESTE;CAMPINAS;;2,10;1,70
37977;35037977;HELIO NEHRING PROFESSOR                                     ;PIRACICABA;PIRACICABA;;2,68;1,99
37989;35037989;LUCIANO GUIDOTTI COMENDADOR                                 ;PIRACICABA;PIRACICABA;6,54;2,64;1,72
38003;35038003;IRACEMA DE CASTRO AMARANTE PROFA                            ;BAURU;BAURU;3,01;2,33;
38027;35038027;ALVA FABRI MIRANDA PROFESSORA                               ;JAU;PEDERNEIRAS;;3,49;2,38
38039;35038039;JOAQUIM DO MARCO PROFESSOR                                  ;CENTRO SUL;SAO PAULO;8,92;;
38064;35038064;RUBENS PIETRAROIA                                           ;BAURU;LENCOIS PAULISTA;;1,20;2,38
38076;35038076;TEREZINHA MARIANO MAGNANI PROFESSORA                        ;OURINHOS;ESPIRITO SANTO DO TURVO;;3,02;2,32
38097;35038097;ITALO BETARELLO                                             ;NORTE 1;SAO PAULO;;2,76;1,07
38106;35038106;EDUARDO CARLOS PEREIRA                                      ;LESTE 5;SAO PAULO;5,76;;
38118;35038118;ALCEU GUERNER GONZALEZ PROF                                 ;LESTE 2;SAO PAULO;4,52;;
38124;35038124;MARIA AUGUSTA SARAIVA DOUTORA                               ;CENTRO;SAO PAULO;4,78;;
38131;35038131;AUGUSTO DO AMARAL DEPUTADO                                  ;CENTRO OESTE;SAO PAULO;;3,71;2,53
38143;35038143;CAETANO DE CAMPOS                                           ;CENTRO SUL;SAO PAULO;3,99;2,13;2,02
38155;35038155;RUBENS DO AMARAL DEPUTADO                                   ;CENTRO SUL;SAO PAULO;6,05;;
38167;35038167;JOSE MARIA WHITAKER DOUTOR                                  ;CENTRO SUL;SAO PAULO;;;1,89
38179;35038179;CARLOS PASQUALE PROFESSOR                                   ;CENTRO SUL;SAO PAULO;3,51;2,24;
38180;35038180;ARTHUR WOLFF NETTO PROFESSOR                                ;SUL 1;SAO PAULO;4,33;;
38209;35038209;MIGUEL ROQUE PROFESSOR                                      ;SUL 1;SAO PAULO;5,16;;
38210;35038210;SALVADOR MOYA                                               ;SUL 1;SAO PAULO;;1,78;1,35
38222;35038222;JOSE JOAQUIM CARDOSO DE MELLO NETO PROFESSOR                ;SUL 2;SAO PAULO;3,97;;
38234;35038234;VICENTE RAO PROFESSOR                                       ;SUL 1;SAO PAULO;;1,99;1,12
38246;35038246;EURICO GASPAR DUTRA MARECHAL                                ;SUL 2;SAO PAULO;6,56;;
38258;35038258;FRANCISCO DE PAULA CONCEICAO JUNIOR PROFESSOR               ;SUL 1;SAO PAULO;3,33;2,13;1,30
38261;35038261;ADRIAO BERNARDES PROF                                       ;SUL 3;SAO PAULO;4,14;1,99;0,95
38271;35038271;CALLIA MAESTRO                                              ;SUL 3;SAO PAULO;5,10;2,24;1,51
38283;35038283;JOAQUIM ALVARES CRUZ PROF                                   ;SUL 3;SAO PAULO;;1,82;1,36
38295;35038295;JOSE LINS DO REGO                                           ;SUL 2;SAO PAULO;;;1,77
38301;35038301;MARIA LUIZA DE ANDRADE MARTINS ROQUE PROFA                  ;SUL 3;SAO PAULO;;2,12;1,49
38313;35038313;VERA ATHAYDE PEREIRA PROFA                                  ;SUL 3;SAO PAULO;;1,48;0,87
38325;35038325;NELSON MANZANARES DR                                        ;CAIEIRAS;CAIEIRAS;4,92;;
38337;35038337;ANA MARIA GARRIDO ORLANDIN PROFA                            ;CAIEIRAS;CAJAMAR;;2,48;1,64
38349;35038349;ROGERIO LEVORIN PROF                                        ;CAIEIRAS;FRANCISCO MORATO;;2,57;1,65
38362;35038362;BARTHOLOMEU DE CARLOS                                       ;GUARULHOS SUL;GUARULHOS;;2,02;1,31
38374;35038374;ALBERTO BACAN PROFESSOR                                     ;GUARULHOS SUL;GUARULHOS;;2,15;1,70
38386;35038386;HYEROCLIO ELOY PESSOA BARROS                                ;JACAREI;SANTA ISABEL;;3,35;1,64
38398;35038398;IVAN BRASIL                                                 ;JACAREI;GUARAREMA;;3,46;3,05
38428;35038428;ERVIN HORVATH DOUTOR                                        ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;5,24;3,63;2,16
38453;35038453;JOAO PAULO II                                               ;MAUA;MAUA;;3,61;2,52
38465;35038465;JOAO PAULINO DE FARIA JUNIOR PROFESSOR                      ;MAUA;MAUA;5,71;;
38477;35038477;MARLI RAIA REIS PROFESSORA                                  ;MAUA;RIBEIRAO PIRES;5,06;3,78;
38489;35038489;SIMAO SALEM REVERENDO                                       ;SANTO ANDRE;SANTO ANDRE;5,11;;
38490;35038490;CELESTINO BOURROUL PROFESSOR                                ;SANTO ANDRE;SANTO ANDRE;4,56;;
38519;35038519;MARIA CRISTINA SCHMIDT MIRANDA PROFESSORA                   ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,44;1,88
38532;35038532;DIDITA CARDOSO ALVES PROFESSORA                             ;CARAPICUIBA;CARAPICUIBA;5,16;;
38544;35038544;SALOMAO JORGE DEPUTADO                                      ;CARAPICUIBA;CARAPICUIBA;;2,24;2,02
38556;35038556;RICARDO ANTONIO PECCHIO PROFESSOR                           ;CARAPICUIBA;CARAPICUIBA;5,39;3,69;
38568;35038568;ODETTE ALGODOAL LANZARA PROFESSORA                          ;CARAPICUIBA;CARAPICUIBA;3,43;1,79;1,55
38581;35038581;ALEXANDRINA BASSITH                                         ;TABOAO DA SERRA;EMBU DAS ARTES;;1,91;1,46
38600;35038600;JACQUES KLEIN                                               ;TABOAO DA SERRA;EMBU DAS ARTES;4,40;2,03;1,82
38647;35038647;JOSE GERALDO VIEIRA                                         ;OSASCO;OSASCO;;2,50;2,05
38684;35038684;GASTAO RAMOS PROFESSOR                                      ;OSASCO;OSASCO;;2,36;1,80
38702;35038702;ANTONIO DE ALMEIDA JUNIOR                                   ;OSASCO;OSASCO;;1,67;1,30
38726;35038726;TARSILA DO AMARAL                                           ;OSASCO;OSASCO;;2,00;1,28
38738;35038738;FRANCISCO MATARAZZO SOBRINHO                                ;OSASCO;OSASCO;;2,37;1,40
38751;35038751;SUELI APARECIDA FIGUEIRA DOS SANTOS PROFESSORA              ;CARAGUATATUBA;UBATUBA;;3,04;2,08
38763;35038763;DIONISIA BUENO VELLOSO PROFESSORA                           ;CARAGUATATUBA;UBATUBA;;2,54;1,67
38775;35038775;DOMINGOS DE SOUZA PREFEITO                                  ;SANTOS;GUARUJA;;3,15;2,46
38805;35038805;JOAO OCTAVIO DOS SANTOS                                     ;SANTOS;SANTOS;3,33;2,76;1,97
38830;35038830;OTTONIEL JUNQUEIRA PROFESSOR                                ;SAO VICENTE;PERUIBE;;4,02;2,49
38842;35038842;LUIZ D AUREA PROFESSOR                                      ;SAO VICENTE;SAO VICENTE;;2,73;1,60
38866;35038866;SYLVIA NOEMIA DE ALBUQUERQUE MARTINS PROFA                  ;APIAI;APIAI;4,59;2,64;2,48
38878;35038878;JOAO PEDRO DO NASCIMENTO PROF                               ;APIAI;APIAI;3,89;2,29;1,33
38885;35038885;ABDIEL LOPES MONTEIRO PROF                                  ;APIAI;RIBEIRAO BRANCO;;2,73;2,53
38908;35038908;MARIA IZABEL CRUZ PIMENTEL DONA                             ;AVARE;AVARE;;2,68;1,81
38921;35038921;SADAMITA IVASSAKI                                           ;ITAPETININGA;SAO MIGUEL ARCANJO;;3,62;2,52
38945;35038945;BENEDITO LAZARO DE CAMPOS DR                                ;ITU;ITU;;2,61;1,93
38957;35038957;JORDINA AMARAL ARRUDA PROFESSORA                            ;SOROCABA;SOROCABA;;2,29;1,44
38970;35038970;CLEIDE DA FONSECA FERREIRA PROFA                            ;MOGI MIRIM;MOGI-GUACU;;2,92;2,91
38982;35038982;ANTONIO DOS SANTOS PROF                                     ;ARARAQUARA;ARARAQUARA;;2,80;2,49
39007;35039007;PEDRO NUNES ROCHA PROF                                      ;FRANCA;FRANCA;;3,29;2,13
39019;35039019;ANDRELINO VIEIRA PROFESSOR                                  ;SAO CARLOS;SAO CARLOS;5,61;;
39020;35039020;WALFREDO DE ANDRADE FOGACA PROFESSOR                        ;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;5,51;;
39056;35039056;ELVIRA SILVA PROFESSORA                                     ;MIRACATU;IGUAPE;;2,76;1,97
39093;35039093;JULIETA TERLIZZI BINDO PROFA                                ;LESTE 4;SAO PAULO;5,78;;
39100;35039100;GASTAO STRANG PROFESSOR                                     ;LESTE 5;SAO PAULO;5,24;;
39111;35039111;JAIME CORTESAO                                              ;LESTE 5;SAO PAULO;5,63;;
39123;35039123;CHARLES DE GAULLE                                           ;LESTE 2;SAO PAULO;;2,54;1,49
39135;35039135;DULCE LEITE DA SILVA PROFA                                  ;LESTE 2;SAO PAULO;4,24;;
39147;35039147;MARTHA FIGUEIRA NETTO DA SILVA PROFESSORA                   ;CENTRO SUL;SAO PAULO;;1,46;2,07
39159;35039159;ROBERTO MANGE                                               ;SUL 3;SAO PAULO;;2,33;1,80
39172;35039172;ANA LUIZA FLORENCE BORGES PROFA                             ;SUL 3;SAO PAULO;;2,23;1,33
39184;35039184;ROBERTA MARIA LOPES CHAVES PROFESSORA                       ;GUARULHOS NORTE;GUARULHOS;5,02;;
39196;35039196;HORACIO QUAGLIO PROFESSOR                                   ;OSASCO;OSASCO;;1,95;1,53
39202;35039202;ZENAIDE FRANCO DE FARIA MELLO PROFA                         ;MOGI MIRIM;MOGI-GUACU;;1,55;1,57
39214;35039214;MAXIMO RIBEIRO NUNES PROFESSOR                              ;LESTE 5;SAO PAULO;4,48;;
39226;35039226;LUIZ LAZARO ZAMENHOF DR                                     ;NORTE 2;SAO PAULO;4,99;;
39238;35039238;LUCIO DE CARVALHO MARQUES PROFESSOR                         ;LESTE 1;SAO PAULO;5,70;;
39248;35039248;QUINTILIANO JOSE SITRANGULO PROF                            ;LESTE 4;SAO PAULO;3,93;2,85;1,20
39251;35039251;CARLOS HENRIQUE LIBERALLI PROFESSOR                         ;LESTE 3;SAO PAULO;3,71;1,76;1,37
39263;35039263;CHIBATA MIYAKOSHI                                           ;LESTE 4;SAO PAULO;;1,58;1,50
39275;35039275;HERMANO RIBEIRO DA SILVA                                    ;SUL 1;SAO PAULO;5,00;;
39287;35039287;AYRES NETO DOUTOR                                           ;SUL 1;SAO PAULO;;2,12;1,23
39299;35039299;IBRAHIM NOBRE                                               ;SUL 1;SAO PAULO;;3,22;2,50
39305;35039305;JOAO ERNESTO DE SOUZA CAMPOS PROFESSOR                      ;SUL 1;SAO PAULO;5,38;;
39317;35039317;FRANCISCO BRASILIENSE FUSCO DOUTOR                          ;SUL 1;SAO PAULO;4,12;2,39;1,63
39329;35039329;HOMERO SILVA                                                ;DIADEMA;DIADEMA;;1,72;1,83
39330;35039330;MARIA JOSE MARGATO BROCATTO PROFA                           ;AMERICANA;SANTA BARBARA D'OESTE;;3,29;2,08
39342;35039342;JOSE OSCAR ABREU SAMPAIO                                    ;NORTE 1;SAO PAULO;3,41;2,87;1,21
39354;35039354;VICTORIO AMERICO FONTANA PROF                               ;LESTE 4;SAO PAULO;4,88;;
39366;35039366;NELLO LORENZON                                              ;LESTE 1;SAO PAULO;;1,85;1,06
39378;35039378;MELVIN JONES                                                ;CENTRO SUL;SAO PAULO;5,84;;
39385;35039385;BENEDITO FERREIRA DE ALBUQUERQUE PROF                       ;SUL 3;SAO PAULO;6,31;2,24;1,40
39391;35039391;REGINA MIRANDA BRANT DE CARVALHO PROFA                      ;SUL 3;SAO PAULO;4,82;3,22;1,72
39408;35039408;ELYO FERREIRA DE CASTRO PROFESSOR                           ;SUL 2;SAO PAULO;5,33;;
39445;35039445;OZILDE ALBUQUERQUE PASSARELLA DR                            ;CAIEIRAS;MAIRIPORA;;2,66;2,05
39457;35039457;GERALDO BARBOSA DE ALMEIDA PROF                             ;JACAREI;ARUJA;;2,12;1,49
39469;35039469;SERAPHINA RENZI MARTELLO                                    ;GUARULHOS NORTE;GUARULHOS;3,80;;
39500;35039500;LIVIO MARCOS GUERCIA PROFESSOR                              ;DIADEMA;DIADEMA;4,05;;
39512;35039512;OLGA FONSECA PROFESSORA                                     ;DIADEMA;DIADEMA;5,83;;
39524;35039524;TRISTAO DE ATHAYDE                                          ;DIADEMA;DIADEMA;4,32;;
39536;35039536;JULIO PIGNATARI DOUTOR                                      ;SANTO ANDRE;SANTO ANDRE;3,33;;
39548;35039548;VLADIMIR HERZOG JORNALISTA                                  ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;1,89;1,89
39559;35039559;MARIO TROMBINI COMENDADOR                                   ;CARAGUATATUBA;CARAGUATATUBA;;3,54;2,30
39597;35039597;BENEDITA FREIRE DE MACEDO DONA                              ;JACAREI;JACAREI;5,10;2,78;2,18
39639;35039639;OLIVIA DO AMARAL SANTOS CANETTIERI PROFA                    ;JACAREI;JACAREI;;2,10;1,56
39640;35039640;FRANCISCO LOPES DE AZEVEDO PROFESSOR                        ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;4,45;3,90;2,12
39652;35039652;LAURA AUGUSTA DE CARVALHO ROSAS PROFA                       ;JACAREI;JACAREI;;2,20;
39664;35039664;JOSE MARCONDES DE MATTOS DOUTOR                             ;TAUBATE;TAUBATE;;1,54;1,74
39676;35039676;MALVINA LEITE E SILVA PROFESSORA                            ;TAUBATE;CACAPAVA;;1,93;2,49
39688;35039688;MARIA BENEDITA DE ALMEIDA BAIDA PROFA                       ;BOTUCATU;SAO MANUEL;;2,86;1,49
39697;35039697;MARIA APARECIDA JUSTO SALVADOR PROFA                        ;BOTUCATU;PRATANIA;;3,44;2,99
39718;35039718;ALBERTO PEREIRA PROFESSOR                                   ;ITARARE;ITABERA;;3,28;2,35
39731;35039731;CELIA VASQUES FERRARI DUCH PROFESSORA                       ;ITAPEVA;TAQUARIVAI;;;2,73
39743;35039743;HELADIO CORREA LAURINI MONSENHOR                            ;ITU;CABREUVA;;3,25;2,20
39755;35039755;MIRINHA TONELLO                                             ;ITU;SALTO;;2,99;2,48
39779;35039779;MARIA CANDIDA DE BARROS ARAUJO PROFESSORA                   ;SOROCABA;SOROCABA;4,20;;
39780;35039780;IZABEL RODRIGUES GALVAO PROFESSORA                          ;SOROCABA;SOROCABA;2,99;2,36;2,42
39809;35039809;WILSON PRESTES MIRAMONTES PROFESSOR                         ;VOTORANTIM;VOTORANTIM;;3,20;2,30
39810;35039810;DORTI ZAMBELLO CALIL PROFA                                  ;AMERICANA;NOVA ODESSA;;3,12;2,88
39822;35039822;HELOIZA THEREZINHA MURBACH LACAVA PROFA                     ;AMERICANA;SANTA BARBARA D'OESTE;;3,22;1,96
39834;35039834;SOLANGE MAURA ALBINO                                        ;SUMARE;SUMARE;;3,12;1,69
39846;35039846;ANTONIO ZANAGA PREFEITO                                     ;AMERICANA;AMERICANA;;3,14;2,55
39858;35039858;LIOMAR FREITAS CAMARA PROFESSORA                            ;SUMARE;HORTOLANDIA;;3,84;2,45
39861;35039861;YASUO SASAKI                                                ;SUMARE;HORTOLANDIA;3,87;3,65;1,62
39895;35039895;BENEDICTA DE SALLES PIMENTEL WUTKE PROFESSORA               ;CAMPINAS OESTE;CAMPINAS;4,30;2,53;1,74
39901;35039901;CARLOS ALBERTO GALHIEGO PROFESSOR                           ;CAMPINAS OESTE;CAMPINAS;;2,87;2,18
39913;35039913;JOSE NARCISO VIEIRA EHRENBERG PADRE                         ;SUMARE;PAULINIA;;3,00;1,99
39962;35039962;ADIB MIGUEL HADDAD                                          ;JUNDIAI;JUNDIAI;;3,30;2,26
39974;35039974;ALBINO MELO DE OLIVEIRA PROFESSOR                           ;JUNDIAI;JUNDIAI;;3,22;2,59
40034;35040034;JOSEPHINA DE CAMARGO NEVES PROFESSORA                       ;JABOTICABAL;GUARIBA;;;2,30
40162;35040162;MARIA EVANILDA GOMES PROFESSORA                             ;PRESIDENTE PRUDENTE;PIRAPOZINHO;;2,92;3,24
40186;35040186;AZARIAS RIBEIRO CEL                                         ;ASSIS;MARACAI;;1,85;3,61
40216;35040216;BIECIO DE BRITTO                                            ;OURINHOS;SANTA CRUZ DO RIO PARDO;;3,67;3,11
40265;35040265;SANTA RITA DE CASSIA                                        ;MIRACATU;MIRACATU;;2,77;2,34
40289;35040289;JOSE ERMIRIO DE MORAES SENADOR                              ;MIRACATU;JUQUIA;;1,81;1,25
