CÓDIGO CIE;Código INEP;ESCOLA;DIRETORIA;MUNICÍPIO;Anos Iniciais;Anos Finais;Ensino Médio
913480;35913480;OSWALDO SALLES PROFESSOR                                    ;OURINHOS;SANTA CRUZ DO RIO PARDO;;4,01;
913522;35913522;JAIME DE OLIVEIRA PROF                                      ;APIAI;BARRA DO CHAPEU;;2,81;3,14
913534;35913534;TOSHIMARO KACUTA COMENDADOR                                 ;APIAI;GUAPIARA;;3,05;1,93
913546;35913546;BAIRRO MONJOLADA                                            ;APIAI;GUAPIARA;2,52;2,96;2,36
913571;35913571;PAULINA DE MORAIS PROFA                                     ;APIAI;RIBEIRAO BRANCO;;3,23;2,41
913583;35913583;HIROSHI KOSUGE                                              ;APIAI;RIBEIRAO BRANCO;;4,05;2,99
913625;35913625;JADYR GUIMARAES CASTRO PROFA                                ;AMERICANA;SANTA BARBARA D'OESTE;3,35;;
913649;35913649;UMBERTO CONTE CHECCHIA PROFESSOR                            ;LESTE 1;SAO PAULO;3,46;;
913662;35913662;ROMILDA LAZARA PILLON DOS SANTOS PROFESSORA                 ;MIRANTE DO PARANAPANEMA;TEODORO SAMPAIO;4,33;2,81;2,36
913674;35913674;FRANCISCO FERREIRA DE SOUZA PROFESSOR                       ;MIRANTE DO PARANAPANEMA;TEODORO SAMPAIO;3,91;3,12;2,43
913736;35913736;ORLANDO DA COSTA TELLES                                     ;SAO CARLOS;IBATE;;3,36;2,66
913741;35913741;BENEDICTO RODRIGUES PROFESSOR                               ;VOTORANTIM;SALTO DE PIRAPORA;4,06;;
913765;35913765;LUIZ CARLOS GOMES                                           ;BAURU;BAURU;3,96;;
913807;35913807;OMAR DAIBERT REVERENDO                                      ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,80;1,99
913820;35913820;FRANCISCO VOCCIO                                            ;NORTE 2;SAO PAULO;;3,18;2,05
913832;35913832;MARIA APARECIDA FELIX PORTO PROFESSORA                      ;GUARULHOS SUL;GUARULHOS;4,09;2,90;1,82
913856;35913856;ESMERALDA MILANO MARONI PROFESSORA                          ;BIRIGUI;BIRIGUI;4,69;4,03;2,14
913868;35913868;LUIZA MARIA BERNARDES NORY PROFESSORA                       ;PENAPOLIS;PENAPOLIS;;2,00;1,84
913923;35913923;PAULO LUIZ DECOURT PROFESSOR                                ;CAMPINAS OESTE;CAMPINAS;4,41;3,62;2,79
913972;35913972;DEOLINDA MANEIRA SEVERO PROFESSORA                          ;CAPIVARI;INDAIATUBA;;2,67;1,86
913984;35913984;ANTONIO MOBILI PADRE                                        ;CAMPINAS OESTE;CAMPINAS;2,50;2,39;1,54
913996;35913996;ANNA CALVO DE GODOY PROFESSORA                              ;CAMPINAS LESTE;JAGUARIUNA;;2,93;2,15
914009;35914009;JOANA DE AGUIRRE MARINS PEIXOTO PROFESSORA                  ;CAPIVARI;MONTE MOR;;2,68;1,72
914010;35914010;ANA FERRARI ROSSI                                           ;MOGI MIRIM;PEDREIRA;;2,79;
914022;35914022;CARLOS CORREA MASCARO PROFESSOR                             ;SAO JOAO DA BOA VISTA;CASA BRANCA;6,02;;
914137;35914137;AUGUSTO MELEGA                                              ;PIRACICABA;PIRACICABA;;2,72;1,83
914174;35914174;JOANNA DI FELIPPE PROFESSORA                                ;SAO JOAO DA BOA VISTA;ESPIRITO SANTO DO PINHAL;;3,89;
914198;35914198;AMELIA LOPES ANDERS PROFA                                   ;MARILIA;MARILIA;;3,12;1,54
914265;35914265;ANGELINA LIA ROLFSEN PROFA                                  ;ARARAQUARA;ARARAQUARA;;2,64;1,61
914290;35914290;LAURA DE MELLO FRANCO PROFA                                 ;FRANCA;FRANCA;;2,85;2,12
914307;35914307;SERGIO LECA TEIXEIRA PROF                                   ;FRANCA;FRANCA;;2,85;2,06
914356;35914356;BASILIO RODRIGUES DA SILVA PROFESSOR                        ;SERTAOZINHO;PONTAL;;2,12;2,12
914368;35914368;ARIOVALDO DA FONSECA PROF DR                                ;TAQUARITINGA;IBITINGA;;3,17;1,42
914373;35914373;NILTON ROBERT PROSPERO PROF                                 ;TAQUARITINGA;ITAPOLIS;5,05;;
914411;35914411;DARCY FEDERICI PACHECO PROFESSOR                            ;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;;2,53;1,41
914435;35914435;CELIA KEIKO IKEDA PROFESSORA                                ;PINDAMONHANGABA;PINDAMONHANGABA;;2,39;
914459;35914459;MARGARIDA MAIA DE ALMEIDA VIEIRA PROFESSORA                 ;TAUBATE;CACAPAVA;;2,14;1,84
914460;35914460;MIGUEL PISTILLI                                             ;TAUBATE;TAUBATE;;;1,82
914484;35914484;ERUCE PAULUCCI PROFESSOR                                    ;AVARE;AVARE;;2,30;
914514;35914514;OTILIA DE PAULA LEITE PROFA                                 ;ITU;SALTO;;3,52;2,78
914526;35914526;MARIA CONSTANCA DE MIRANDA CAMPOS PROFA                     ;ITU;SALTO;5,26;;
914587;35914587;BAIRRO CARMO MESSIAS                                        ;SAO ROQUE;IBIUNA;;3,41;3,30
914605;35914605;WILSON RAMOS BRANDAO PROFESSOR                              ;SOROCABA;SOROCABA;;2,79;1,52
914617;35914617;OVIDIO ANTONIO DE SOUZA REVDO                               ;SOROCABA;SOROCABA;4,61;2,33;1,64
914629;35914629;GENEZIA IZABEL CARDOSO MENCACCI PROFESSORA                  ;SOROCABA;SOROCABA;4,50;2,77;
914630;35914630;JORGE MADUREIRA PROFESSOR                                   ;SOROCABA;SOROCABA;5,16;2,71;2,01
914642;35914642;AUGUSTO DA SILVA DOURADO REVERENDO                          ;SOROCABA;SOROCABA;6,12;;
914666;35914666;DIMPINA ROCHA LOPES PROFESSORA                              ;VOTORANTIM;PIEDADE;;3,86;2,71
914678;35914678;OCTAVIO MARCONDES FERRAZ ENGENHEIRO                         ;LESTE 4;SAO PAULO;4,51;;
914691;35914691;LIVIO XAVIER                                                ;LESTE 2;SAO PAULO;;1,95;1,61
914708;35914708;ARACI ZEBRAL TEIXEIRA                                       ;LESTE 2;SAO PAULO;;2,13;0,97
914712;35914712;SERGIO ESTANISLAU CAMARGO                                   ;LESTE 3;SAO PAULO;3,35;2,58;
914721;35914721;ZIPORA RUBINSTEIN PROFESSORA                                ;LESTE 3;SAO PAULO;;2,05;1,65
914733;35914733;FLAVIO LA SELVA PROFESSOR                                   ;SUL 2;SAO PAULO;3,23;1,95;1,48
914745;35914745;NORBERTO ALVES RODRIGUES PROFESSOR                          ;SUL 2;SAO PAULO;3,67;2,52;
914757;35914757;MARIA CELIA FALCAO RODRIGUES PROFESSORA                     ;GUARULHOS NORTE;GUARULHOS;;1,75;1,05
914769;35914769;MIQUELINA PEDROSO MAGNANI PROFESSORA                        ;SANTO ANDRE;SANTO ANDRE;;2,45;2,14
914782;35914782;DONIZETTI APARECIDO LEITE PROFESSOR                         ;ITAPECERICA DA SERRA;EMBU-GUACU;;2,24;1,88
914794;35914794;EURICO DA SILVA BASTOS DOUTOR PROFESSOR                     ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;4,52;;
914800;35914800;ADALBERTO MECCA SAMPAIO PROFESSOR                           ;CARAPICUIBA;CARAPICUIBA;4,04;2,81;
914812;35914812;MANOEL DE MELO MISSIONARIO                                  ;LESTE 4;SAO PAULO;3,90;;
914824;35914824;PASQUALE FILIPPELLI PADRE                                   ;SUL 1;SAO PAULO;3,36;;
914836;35914836;RENE MUAWAD PRESIDENTE                                      ;SUL 3;SAO PAULO;4,52;;
914848;35914848;BAIRRO DOS PENTEADOS                                        ;ITAPECERICA DA SERRA;EMBU-GUACU;5,54;2,83;1,89
914859;35914859;ANDREI SAKHAROV                                             ;CARAPICUIBA;CARAPICUIBA;4,61;;
914873;35914873;UACURY RIBEIRO DE ASSIS BASTOS PROFESSOR                    ;CAMPINAS LESTE;CAMPINAS;3,03;2,46;1,26
914885;35914885;SERGIO PEREIRA PORTO FISICO                                 ;CAMPINAS LESTE;CAMPINAS;4,90;;
914897;35914897;FRANCISCO DE ASSIS                                          ;CAMPINAS OESTE;CAMPINAS;2,82;;2,34
914915;35914915;MARIA GERTRUDES CARDOSO REBELLO IRMA                        ;LIMEIRA;LIMEIRA;;2,98;
914927;35914927;DORIVALDO DAMM PROFESSOR                                    ;LIMEIRA;LIMEIRA;3,24;3,77;
914940;35914940;SAVINO CAMPIGLI                                             ;SUMARE;SUMARE;;3,73;3,50
914988;35914988;ORLANDO PEREZ PROFESSOR                                     ;SAO CARLOS;SAO CARLOS;;2,56;1,94
914997;35914997;ATTILIA PRADO MARGARIDO                                     ;SAO CARLOS;SAO CARLOS;;2,41;1,86
915002;35915002;LUIZ MARCARI                                                ;SERTAOZINHO;BARRINHA;;;1,39
915026;35915026;JOAO MOROTTI FILHO                                          ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;5,28;2,61;
915075;35915075;BAIRRO BOA VISTA INTERVALES                                 ;ITAPEVA;RIBEIRAO GRANDE;;3,50;
915087;35915087;BAIRRO FERREIRA DOS MATOS                                   ;ITAPEVA;RIBEIRAO GRANDE;;3,63;1,57
915105;35915105;BAIRRO DO TOME                                              ;ITARARE;ITABERA;5,06;;
915117;35915117;RICARDO CAMPOLIM DE ALMEIDA NETO                            ;ITAPEVA;NOVA CAMPINA;;;0,85
915233;35915233;BUENO DE AZEVEDO FILHO PROF                                 ;CAIEIRAS;FRANCISCO MORATO;;3,37;2,39
915269;35915269;CONDOMINIO RESIDENCIAL VILLAGE                              ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,58;2,08
915282;35915282;BAIRRO VITALINO                                             ;ITAPECERICA DA SERRA;JUQUITIBA;4,77;;
915497;35915497;RICARDO SAMPAIO CARDOSO JUDOCA                              ;SANTOS;SANTOS;;;0,45
915555;35915555;CORDELIA RIBEIRO RAGOZO PROFESSORA                          ;RIBEIRAO PRETO;RIBEIRAO PRETO;5,10;3,20;
915580;35915580;ENEAS CEZAR FERREIRA DOUTOR                                 ;CAMPINAS OESTE;CAMPINAS;6,22;;
915592;35915592;HUGO PENTEADO TEIXEIRA                                      ;CAMPINAS OESTE;CAMPINAS;2,66;1,92;1,03
915609;35915609;BAIRRO DE MONTE SERRAT                                      ;JUNDIAI;ITUPEVA;;2,75;2,61
915658;35915658;MARLY DIVA BONFANTI PROFA                                   ;NORTE 2;SAO PAULO;4,94;3,01;
915661;35915661;EUNICE TEREZINHA DE OLIVEIRA FRAGOAS PROFA                  ;NORTE 2;SAO PAULO;3,22;;
915671;35915671;HERMINIA DE ANDRADE PFUHL NEVES PROFESSORA                  ;LESTE 1;SAO PAULO;;2,40;1,21
915683;35915683;JARDIM DAS CAMELIAS                                         ;LESTE 1;SAO PAULO;;1,99;1,46
915695;35915695;RENATO DIAS DE ARAUJO PROF                                  ;LESTE 2;SAO PAULO;4,52;;
915701;35915701;BRENO DI GRADO PROF                                         ;LESTE 2;SAO PAULO;2,54;;
915725;35915725;JACQUES ORLANDO CAMINHA D AVILA REVERENDO                   ;SUL 2;SAO PAULO;3,87;2,82;1,53
915737;35915737;VICTOR CIVITA                                               ;GUARULHOS SUL;GUARULHOS;7,20;;
915749;35915749;JOSE MARCATO                                                ;DIADEMA;DIADEMA;;2,80;2,58
915750;35915750;CELIO LUIZ NEGRINI PROFESSOR                                ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,42;1,49
915798;35915798;OSCAR GRACIANO PROFESSOR                                    ;CARAPICUIBA;CARAPICUIBA;;2,07;2,49
915828;35915828;CARMEN DA SILVA PINTO PROFESSORA                            ;TUPA;IACRI;6,29;;
915944;35915944;ALBERTO VELLONE PADRE                                       ;MOGI MIRIM;CONCHAL;;4,48;
916024;35916024;ALTIMIRA PINKE PROFESSORA                                   ;PIRASSUNUNGA;LEME;;2,40;2,30
916080;35916080;MARIO FIORANTE PROFESSOR                                    ;TUPA;RANCHARIA;;3,20;
916110;35916110;MARIA PIA SILVA CASTRO PROFA                                ;FRANCA;FRANCA;;3,26;2,40
916122;35916122;MARIA APARECIDA SALES MANREZA PROFA                         ;FRANCA;PEDREGULHO;;2,63;3,05
916183;35916183;PERICLES SOARES                                             ;SAO CARLOS;SAO CARLOS;4,19;;
916262;35916262;ELOYNA SALGADO RIBEIRO PROFESSORA                           ;PINDAMONHANGABA;PINDAMONHANGABA;7,44;4,20;
916286;35916286;ESCOLASTICA ANTUNES SALGADO PROFESSORA                      ;PINDAMONHANGABA;PINDAMONHANGABA;;2,80;1,79
916304;35916304;JOAO FERREIRA DOS SANTOS PROFESSOR                          ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;3,93;2,79;
916341;35916341;BAIRRO ENGENHEIRO MAIA                                      ;ITARARE;ITABERA;4,02;;
916432;35916432;FERNANDO GUEDES DE MORAES PROF                              ;ITAPETININGA;TATUI;;2,40;1,59
916473;35916473;JARDIM PRIMAVERA                                            ;VOTORANTIM;SALTO DE PIRAPORA;;2,89;2,48
916493;35916493;JULIO DE CARVALHO BARATA                                    ;LESTE 1;SAO PAULO;;1,78;1,10
916500;35916500;HUGO TAKAHASHI ENG                                          ;LESTE 2;SAO PAULO;4,17;;
916511;35916511;RUBEM BRAGA CRONISTA                                        ;LESTE 2;SAO PAULO;3,50;;
916523;35916523;EDER BERNARDES DOS SANTOS SOLDADO PM                        ;LESTE 2;SAO PAULO;;2,14;1,33
916535;35916535;ROGER JULES DE CARVALHO MANGE                               ;LESTE 2;SAO PAULO;3,73;;1,28
916559;35916559;JOVIANO SATLER DE LIMA PROFESSOR                            ;SUZANO;SUZANO;;2,63;1,98
916584;35916584;PARQUE PIRATININGA                                          ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;2,64;2,20;0,73
916648;35916648;JOAO BASTOS SOARES                                          ;GUARATINGUETA;CACHOEIRA PAULISTA;;;0,81
916651;35916651;ISIS CASTRO DE MELLO CESAR PROFA                            ;PINDAMONHANGABA;PINDAMONHANGABA;;2,62;
916675;35916675;JOSE MAZELLA PROFESSOR                                      ;TAUBATE;TAUBATE;;2,78;1,51
916699;35916699;MIGUEL PIRES GODINHO                                        ;VOTORANTIM;PIEDADE;;3,34;2,69
916717;35916717;PERICLES EUGENIO DA SILVA RAMOS PROFESSOR                   ;REGISTRO;CANANEIA;;2,56;3,40
916729;35916729;GUSTAVO BARROSO                                             ;NORTE 2;SAO PAULO;;2,02;1,36
916730;35916730;BRENNO ROSSI MAESTRO                                        ;LESTE 3;SAO PAULO;2,95;2,48;1,46
916742;35916742;SIMAO MATHIAS PROFESSOR                                     ;LESTE 3;SAO PAULO;;2,07;1,62
916754;35916754;PEDRO GERALDO COSTA DEPUTADO                                ;LESTE 2;SAO PAULO;2,40;1,88;0,82
916766;35916766;CONJUNTO HABITACIONAL ITAQUERA IV I                         ;LESTE 3;SAO PAULO;2,76;;
916785;35916785;SERGIO ROCHA KIEHL PROFESSOR                                ;LESTE 3;SAO PAULO;2,66;;
916791;35916791;AFIZ GEBARA DOUTOR                                          ;SUL 2;SAO PAULO;3,35;2,81;1,95
916808;35916808;JOSE RAUL POLETTO                                           ;SUL 2;SAO PAULO;3,37;2,58;1,39
916812;35916812;BELKICE MANHAES REIS PROFESSORA                             ;SUL 3;SAO PAULO;4,26;;1,51
916821;35916821;PEDRO ROBERTO VAGHI                                         ;GUARULHOS NORTE;GUARULHOS;3,75;2,07;2,01
916833;35916833;ANTONIO ROSAS DA SILVA GALVAO PROFESSOR                     ;GUARULHOS NORTE;GUARULHOS;4,11;;
916845;35916845;ANNA LAMBERGA ZEGLIO                                        ;GUARULHOS SUL;GUARULHOS;2,86;;
916857;35916857;CONJUNTO HABITACIONAL BAIRRO DOS PIMENTAS II                ;GUARULHOS SUL;GUARULHOS;;1,57;0,90
916869;35916869;LENITA CORREA CAMARGO PROFA                                 ;CAIEIRAS;FRANCISCO MORATO;;3,54;1,89
916900;35916900;YOLANDA BASSI PROFESSORA                                    ;SUZANO;SUZANO;4,91;;
916924;35916924;EURYCLIDES DE JESUS ZERBINI                                 ;MOGI DAS CRUZES;MOGI DAS CRUZES;3,83;2,58;
916948;35916948;JOSE SANCHES JOSENDE PROFESSOR                              ;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,81;2,00
916959;35916959;BRANCA BAUMANN DO AMARAL PROFESSORA                         ;MOGI DAS CRUZES;MOGI DAS CRUZES;4,96;;
916961;35916961;JOSE RIBEIRO GUIMARAES                                      ;MOGI DAS CRUZES;MOGI DAS CRUZES;4,35;2,92;
916985;35916985;EDEVALDO PERASSI PROFESSOR                                  ;SANTO ANDRE;SANTO ANDRE;2,83;;1,16
917000;35917000;CASEMIRO POFFO PROFESSOR                                    ;MAUA;RIBEIRAO PIRES;3,94;2,96;1,02
917011;35917011;FERNAO DIAS PAES LEME                                       ;CARAPICUIBA;COTIA;;2,31;
917084;35917084;LUIZ SCHUNCK                                                ;ITAPECERICA DA SERRA;EMBU-GUACU;3,02;;
917102;35917102;DOMINGOS MILANO                                             ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;1,70;0,75
917114;35917114;HELIANA MAFRA MACHADO DE CASTRO PROFESSORA                  ;MOGI DAS CRUZES;MOGI DAS CRUZES;4,29;;
917126;35917126;DORACY BAPTISTA DE CAMPOS PEREIRA PROFESSORA                ;MOGI DAS CRUZES;MOGI DAS CRUZES;3,05;;
917151;35917151;FERNANDO BARBOSA PROF                                       ;MOGI MIRIM;AMPARO;5,94;;
917199;35917199;HARUE MATSUMOTO ASAKAWA PROFESSORA                          ;TUPA;BASTOS;5,70;;
917254;35917254;EDGAR MELLO MATTOS DE CASTRO ENGENHEIRO                     ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;1,95;1,20
917266;35917266;XENOFONTE STRABAO DE CASTRO PROFESSOR                       ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;4,19;2,46;1,94
917291;35917291;ALZIRA SALOMAO PROFESSORA                                   ;SAO JOSE DO RIO PRETO;NOVA GRANADA;;2,49;
917312;35917312;FRANCISCO GUEDELHA PROF                                     ;BOTUCATU;BOTUCATU;;2,00;1,42
917382;35917382;PAULINA MADRE                                               ;LESTE 2;SAO PAULO;;1,53;0,86
917394;35917394;ANIZ BADRA DOUTOR                                           ;SUL 3;SAO PAULO;4,04;;
917448;35917448;ANA HERONDINA SOARES SCHYCHOF PROFESSORA                    ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;4,52;3,04;
917503;35917503;MARLENE ADUA FORTUNATO PROFESSORA                           ;SUL 3;SAO PAULO;2,73;2,25;2,05
917515;35917515;MARIA REGINA DEMARCHI FANANI                                ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,22;2,79
917540;35917540;CONCEICAO APARECIDA TERZA GOMES CARDINALES PROFESSORA       ;SUMARE;HORTOLANDIA;;2,69;2,20
917552;35917552;HEDY MADALENA BOCCHI PROFESSORA                             ;SUMARE;HORTOLANDIA;;3,11;2,11
917588;35917588;MARIA DE LOURDES NASCIMENTO GUERREIRO PROFESSORA            ;PIRASSUNUNGA;SANTA CRUZ DAS PALMEIRAS;;2,50;1,59
917597;35917597;AMINTAS ROCHA BRITO PROFESSOR                               ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;5,62;;
917643;35917643;GERACINA DE MENEZES SANCHES PROFESSORA                      ;BIRIGUI;BIRIGUI;3,17;3,31;2,03
917655;35917655;JOAO SIMOES NETTO PROF                                      ;BAURU;BAURU;3,31;;
917680;35917680;ESMERALDA LEONOR FURLANI CALAF PROFESSORA                   ;JAU;PEDERNEIRAS;;4,10;
917746;35917746;JOSE DINI                                                   ;BRAGANCA PAULISTA;SOCORRO;4,84;3,39;1,79
917758;35917758;DISNEI FRANCISCO SCORNAIENCHI DOUTOR                        ;CAMPINAS OESTE;CAMPINAS;5,32;3,37;2,35
917761;35917761;ALBERTO FIERZ                                               ;LIMEIRA;COSMOPOLIS;;2,89;
917783;35917783;ANTONIO SPROESSER PROFESSOR                                 ;CAPIVARI;MONTE MOR;;;1,68
917837;35917837;LEONTINA SILVA BUSCH PROFESSORA                             ;LIMEIRA;LIMEIRA;;2,49;1,86
917898;35917898;JOAO CHIARINI DOUTOR PROFESSOR                              ;PIRACICABA;PIRACICABA;;2,30;1,54
917916;35917916;ZITA DE GODOY CAMARGO PROFESSORA                            ;LIMEIRA;RIO CLARO;;3,53;2,63
917928;35917928;CONJUNTO HABITACIONAL DONA DOSANJOS MACEDO                  ;SAO JOAO DA BOA VISTA;AGUAI;5,34;;
917953;35917953;CANDIDO JOSE MARTINEZ PROFESSOR                             ;SUMARE;SUMARE;5,92;;
917965;35917965;ANTONIO ZANLUCHI PROFESSOR                                  ;SUMARE;HORTOLANDIA;;2,55;1,90
917977;35917977;LENY BARROS DA SILVA PROFA                                  ;ASSIS;ASSIS;;3,96;3,71
917990;35917990;NASIB CURY                                                  ;MARILIA;MARILIA;;2,20;
918015;35918015;MARIA ANTONIA ZANGARINI FERREIRA PROFESSORA                 ;MIRANTE DO PARANAPANEMA;EUCLIDES DA CUNHA PAULISTA;;4,31;3,50
918040;35918040;ANNA DE MELLO CASTRIANI PROFESSORA                          ;PRESIDENTE PRUDENTE;REGENTE FEIJO;;3,08;2,56
918052;35918052;BAIRRO PE DA SERRA                                          ;MIRACATU;IGUAPE;;3,62;
918155;35918155;JESUS GUILHERME GIACOMINI                                   ;RIBEIRAO PRETO;RIBEIRAO PRETO;3,37;;
918167;35918167;JORGE RODINI LUIZ PROFESSOR                                 ;RIBEIRAO PRETO;RIBEIRAO PRETO;4,75;;
918179;35918179;ATTILIO BURIN PROFESSOR                                     ;RIBEIRAO PRETO;SAO SIMAO;8,04;;
918283;35918283;DAUD JORGE SIMAO PROFESSOR                                  ;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;6,04;;
918313;35918313;BENTO ABELAIRA GOMES PROFESSOR                              ;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;;2,33;1,61
918337;35918337;CELSO ABBADE MOURAO                                         ;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;;3,04;2,14
918349;35918349;SEBASTIAO ALMEIDA OLIVEIRA                                  ;VOTUPORANGA;VOTUPORANGA;;3,78;2,74
918362;35918362;HILDA ROCHA PINTO PROFA                                     ;GUARATINGUETA;CRUZEIRO;;2,75;2,53
918398;35918398;BAIRRO DO CEDRO                                             ;TAUBATE;PARAIBUNA;;3,25;
918416;35918416;RIO COMPRIDO                                                ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;3,88;;
918441;35918441;AGOSTINHO SILVA PROFESSOR                                   ;TAUBATE;TAUBATE;;2,76;1,78
918489;35918489;CELSO FERREIRA DA SILVA PROFESSOR                           ;AVARE;AVARE;;3,03;
918519;35918519;EURINY DE SOUZA VIEIRA PROFA                                ;ITAPETININGA;ITAPETININGA;;3,57;
918532;35918532;JARDIM SANTA INES                                           ;ITARARE;ITABERA;6,86;;
918556;35918556;ELISA DE CAMPOS LIMA NOVELLI DONA                           ;ITARARE;ITAPORANGA;;3,02;2,06
918581;35918581;DOLORES ANTUNES DA SILVA                                    ;ITU;SALTO;;2,88;2,32
918593;35918593;ANA CECILIA MARTINS PROFESSORA                              ;SOROCABA;SOROCABA;;3,00;2,30
918611;35918611;PAULO CARDOSO DE AZEVEDO PROF                               ;CAIEIRAS;FRANCO DA ROCHA;4,25;;
918623;35918623;ELIANE APARECIDA DANTAS DA SILVA PROFESSORA                 ;SUZANO;FERRAZ DE VASCONCELOS;;2,08;1,30
918659;35918659;ASA BRANCA DA SERRA                                         ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,50;2,76
918672;35918672;BAIRRO BOA VISTA                                            ;ITAPECERICA DA SERRA;EMBU-GUACU;3,50;;
918684;35918684;MASAITI SEKINE PROFESSOR                                    ;SUZANO;SUZANO;;2,99;
918702;35918702;JOSE LEANDRO DE BARROS PIMENTEL                             ;ITAPEVI;BARUERI;;;1,75
918748;35918748;FELICIO TONETTI                                             ;NORTE 2;SAO PAULO;3,10;;
918763;35918763;ROQUE SAVIOLI                                               ;CARAPICUIBA;COTIA;;2,71;2,27
918787;35918787;WILMAR SOARES DA SILVA                                      ;ITAPEVI;JANDIRA;;2,54;1,86
918799;35918799;SILVIA APARECIDA DOS SANTOS PROFESSORA                      ;TABOAO DA SERRA;TABOAO DA SERRA;;2,73;
918805;35918805;LEONOR MENDES DE BARROS                                     ;ITAPEVI;BARUERI;;;3,14
918817;35918817;NEIDE CELESTINA DE OLIVEIRA PROFA                           ;ITAPECERICA DA SERRA;EMBU-GUACU;2,67;2,31;
918829;35918829;JOSE MARIA PEREZ FERREIRA PROFESSOR                         ;CARAPICUIBA;CARAPICUIBA;;2,70;1,61
918830;35918830;JARDIM CAMPESTRE                                            ;ITAPECERICA DA SERRA;EMBU-GUACU;4,12;;
918854;35918854;ANNA PERES DA SILVA PROFESSORA                              ;AMERICANA;AMERICANA;4,01;;
918866;35918866;JOANITA KAMMER MARTINS PEREIRA PROFESSORA                   ;PIRASSUNUNGA;ARARAS;5,21;;
918908;35918908;MARIA TERESA DO ESPIRITO SANTO                              ;VOTORANTIM;PIEDADE;;3,55;2,04
918994;35918994;PAULO MACHADO DE CARVALHO                                   ;CENTRO;SAO PAULO;4,52;;
919007;35919007;CHACARA FLORIDA II                                          ;ITAPECERICA DA SERRA;EMBU-GUACU;7,17;;
919019;35919019;ADA CARIANI AVALONE PROFA                                   ;BAURU;BAURU;5,47;2,25;2,15
919056;35919056;MARCIA APARECIDA DA SILVA FARIA RIES PROFESSORA             ;TABOAO DA SERRA;EMBU;;2,48;1,83
919068;35919068;ANTONIO DE OLIVEIRA GODINHO PADRE                           ;CARAPICUIBA;CARAPICUIBA;3,35;2,69;1,69
919111;35919111;JOANA HELENA DE CASTILHO MARQUES PROFESSORA                 ;PENAPOLIS;PENAPOLIS;;2,63;
919123;35919123;JOAO PEDRO FERNANDES                                        ;BAURU;BAURU;4,86;;
919135;35919135;EDUARDO REBOUCAS DE CARVALHO PADRE                          ;LINS;LINS;;2,47;1,04
919147;35919147;MARIA DE LOURDES MAIA FROTA PROFA                           ;AMERICANA;SANTA BARBARA D'OESTE;;3,05;1,83
919159;35919159;ATTILIO DEXTRO PROF                                         ;AMERICANA;SANTA BARBARA D'OESTE;;4,68;
919160;35919160;LAURA EMMIE PYLES PROFA                                     ;AMERICANA;SANTA BARBARA D'OESTE;5,55;;
919214;35919214;LUZIA DELLA ROSA HACL PROFESSORA                            ;BRAGANCA PAULISTA;NAZARE PAULISTA;3,68;;
919238;35919238;BAIRRO NOSSA SENHORA APARECIDA                              ;SAO JOAO DA BOA VISTA;ITOBI;2,84;;
919299;35919299;MARCOS ALEXANDRE SODRE PROFESSOR                            ;JUNDIAI;VARZEA PAULISTA;;3,11;2,76
919305;35919305;DUILIO MAZIERO                                              ;JUNDIAI;JARINU;;2,46;1,54
919317;35919317;ARMANDO FALCONE PROFESSOR                                   ;LIMEIRA;ARTUR NOGUEIRA;;2,93;1,85
919330;35919330;JURACY NEVES DE MELLO FERRACCIU PROFESSOR                   ;PIRACICABA;PIRACICABA;;2,92;2,34
919354;35919354;VICENTE LUIS GROSSO                                         ;PIRACICABA;SAO PEDRO;;2,59;2,45
919366;35919366;BAIRRO JAGUARI                                              ;SAO JOAO DA BOA VISTA;SANTO ANTONIO DO JARDIM;;4,21;2,84
919378;35919378;RECREIO ALVORADA                                            ;SUMARE;HORTOLANDIA;3,87;3,33;1,61
919408;35919408;ERNESTO MASSELANI                                           ;ARARAQUARA;MATAO;3,46;;
919412;35919412;MARLENE FRATTINI PROFA                                      ;ARARAQUARA;MATAO;;3,51;2,56
