CÓDIGO CIE;Código INEP;ESCOLA;DIRETORIA;MUNICÍPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MÉDIO
35403;35035403;ALEXANDRE RODRIGUES NOGUEIRA;ITAPECERICA DA SERRA;EMBU-GUACU;;3,62;2,48
35415;35035415;INSTITUTO MARIA IMACULADA;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;4,51;3,70;
35427;35035427;LUCIA AKEMI MIYA PROFA;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,12;1,85
35439;35035439;MANOEL DA CONCEICAO SANTOS PROFESSOR;CARAPICUIBA;CARAPICUIBA;;3,76;2,74
35440;35035440;REPUBLICA DE CUBA;ITAPEVI;BARUERI;;;2,61
35452;35035452;CECILIA DA PALMA VALENTIM SARDINHA PROFESSORA;CARAPICUIBA;CARAPICUIBA;4,43;2,10;1,94
35476;35035476;CELSO PACHECO BENTIN PROFESSOR;CARAPICUIBA;CARAPICUIBA;4,39;;
35488;35035488;PEDRO CASEMIRO LEITE PROFESSOR;CARAPICUIBA;COTIA;;3,62;2,22
35506;35035506;MARIO MANOEL DANTAS DE AQUINO PROFESSOR;SUZANO;FERRAZ DE VASCONCELOS;;2,79;1,61
35518;35035518;BATISTA RENZI;SUZANO;SUZANO;;3,57;2,49
35524;35035524;ELIAS ZUGAIB PROFESSOR;ITAQUAQUECETUBA;POA;;2,81;2,83
35531;35035531;PAULO AMERICO PAGANUCCI PROFESSOR;SUZANO;FERRAZ DE VASCONCELOS;;2,73;2,03
35543;35035543;PAULO FERRARI MASSARO PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,98;1,75
35580;35035580;SALGADO FILHO MINISTRO;SUL 1;SAO PAULO;4,54;;
35592;35035592;FRANCISCO ANTONIO MARTINS JUNIOR PROFESSOR;SUL 2;SAO PAULO;4,49;2,36;1,07
35609;35035609;HUMBERTO ALFREDO PUCCA PROFESSOR;SUL 2;SAO PAULO;4,31;2,90;2,02
35610;35035610;RENATA GRAZIANO DE OLIVEIRA PRADO PROFESSORA;SUL 2;SAO PAULO;;2,62;1,72
35622;35035622;OCTALLES MARCONDES FERREIRA;SUL 2;SAO PAULO;;3,13;2,47
35634;35035634;HELIO MOTTA DOUTOR;SUL 1;SAO PAULO;6,43;;
35646;35035646;ASSIS CHATEAUBRIAND;SUL 1;SAO PAULO;6,82;;
35658;35035658;JOSEFINA MARIA BARBOSA PROFESSORA;SUL 2;SAO PAULO;5,56;;
35661;35035661;PERILLIER MADEMOISELLE;SUL 3;SAO PAULO;4,11;2,12;1,36
35671;35035671;VILA SANTA MARIA;DIADEMA;DIADEMA;;3,58;1,99
35695;35035695;PAULO EMILIO SALLES GOMES;SANTO ANDRE;SANTO ANDRE;4,62;2,48;
35701;35035701;ANTONIO GROTKOWSKY PASTOR E VEREADOR;GUARULHOS NORTE;GUARULHOS;;2,60;1,74
35713;35035713;CYRO BARREIROS PROFESSOR;GUARULHOS NORTE;GUARULHOS;;2,93;2,15
35725;35035725;MARIA HILDA ORNELAS DE OLIVEIRA PROFESSORA;GUARULHOS SUL;GUARULHOS;4,21;2,70;2,12
35737;35035737;JOSE INOCENCIO MOREIRA CORONEL;OURINHOS;BERNARDINO DE CAMPOS;;3,96;3,87
35828;35035828;AURELIANO MENDONCA PROFESSOR;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;;3,72;2,89
35836;35035836;MARIA LUIZA FERREIRA ZAMBELLO PROFESSORA;JAU;BARRA BONITA;;4,28;3,64
35841;35035841;ANTONIETA GRASSI MALATRASI PROFA;BAURU;LENCOIS PAULISTA;;2,88;1,99
35853;35035853;BENEDITA PINTO FERREIRA;CARAGUATATUBA;CARAGUATATUBA;;;3,70
35865;35035865;MARIA ESTER DAS NEVES DUTRA DAMASIO PROFESSORA;CARAGUATATUBA;CARAGUATATUBA;;3,93;2,58
35907;35035907;DANTE ALIGHIERI VITA PROFESSOR;CAMPINAS LESTE;CAMPINAS;5,56;;
35919;35035919;SAO JUDAS TADEU;MOGI MIRIM;MOGI MIRIM;;4,24;
35920;35035920;LONGINO VASTBINDER PADRE;MOGI MIRIM;MOGI GUACU;;;4,59
35932;35035932;HILDEBRANDO SIQUEIRA PROFESSOR;CAMPINAS LESTE;CAMPINAS;;3,93;2,57
35956;35035956;NUCLEO HABITACIONAL JOSE PAULINO NOGUEIRA ;SUMARE;PAULINIA;;4,64;3,58
35981;35035981;EUCLIDES MIRANDA VEREADOR;SUMARE;SUMARE;;;4,17
35993;35035993;DEOLINDA COPELLI DE SOUZA LIMA PROFESSORA;JUNDIAI;JUNDIAI;;4,27;4,10
36006;35036006;JOAO BATISTA CURADO PROFESSOR;JUNDIAI;JUNDIAI;;2,87;1,44
36031;35036031;GEORGINA HELENA FORTAREL PROFESSORA;JUNDIAI;CAMPO LIMPO PAULISTA;;2,98;2,04
36043;35036043;VENERANDO NALINI MONSENHOR;JUNDIAI;JUNDIAI;;3,48;3,21
36080;35036080;MARIO PEREIRA PINTO;JUNDIAI;CAMPO LIMPO PAULISTA;;3,42;2,59
36109;35036109;JOSE MARCILIANO DA COSTA JUNIOR PROFESSOR;LIMEIRA;LIMEIRA;;4,42;
36110;35036110;AGENOR DE CAMPOS;SAO VICENTE;MONGAGUA;;;1,36
36146;35036146;JOAQUIM SIMAO;JACAREI;SANTA ISABEL;;3,27;2,13
36158;35036158;MARIO NAKATA PROFESSOR;GUARULHOS SUL;GUARULHOS;;3,00;1,52
36161;35036161;MARIA IGNES ARAUJO PAULA SANTOS PROFESSORA;VOTORANTIM;PIEDADE;;3,35;2,03
36171;35036171;ANA MESQUITA LAURINI;ITU;CABREUVA;;3,11;2,41
36183;35036183;MARIA HELENA SIKORSKI CERQUEIRA CESAR PROFESSORA;VOTORANTIM;PIEDADE;;3,73;2,98
36195;35036195;URUBUPUNGA;ANDRADINA;ILHA SOLTEIRA;;;2,94
36201;35036201;VALENTINO REDIVO;MAUA;RIBEIRAO PIRES;6,49;3,24;3,25
36213;35036213;PERCIO PUCCINI PROFESSOR;SANTO ANDRE;SANTO ANDRE;;3,51;2,64
36250;35036250;MARIA STELLA DE CERQUEIRA CESAR PROFA;MARILIA;MARILIA;4,94;;
36262;35036262;FRANCISCO ROSWELL FREIRE;SUL 3;SAO PAULO;5,44;3,57;
36274;35036274;EULALIA SILVA PROFESSORA;SUL 2;SAO PAULO;4,61;1,86;2,01
36286;35036286;LAURO PEREIRA TRAVASSOS PROFESSOR DOUTOR;SUL 1;SAO PAULO;;2,82;1,58
36298;35036298;JOAO SUSSUMU HIRATA DEPUTADO;SUL 2;SAO PAULO;;2,89;2,42
36336;35036336;OSMARINA SEDEH PADILHA PROFESSORA;PIRASSUNUNGA;PIRASSUNUNGA;;3,50;2,91
36341;35036341;FRANCISCO FELICIANO FERREIRA DA SILVA PROF CHICO FERREIRA;JACAREI;JACAREI;;2,66;1,78
36353;35036353;VALTER DA SILVA COSTA VEREADOR;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;;2,33
36365;35036365;BAIRRO DOS BARNABES;ITAPECERICA DA SERRA;JUQUITIBA;;3,31;2,78
36377;35036377;REGINA HALEPIAN ANTUNES PROFESSORA;CARAPICUIBA;CARAPICUIBA;4,64;;
36389;35036389;REPUBLICA DE EL SALVADOR;ITAPEVI;BARUERI;;;1,92
36407;35036407;JARDIM JACIRA;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,08;2,27
36419;35036419;APARECIDA FERREIRA DOURADO DE CARVALHO PROFESSORA;TABOAO DA SERRA;EMBU DAS ARTES;5,13;3,05;1,62
36420;35036420;ELYDIA BENETTI PROFESSOA;SAO CARLOS;SAO CARLOS;4,81;;
36432;35036432;ADAIL MALMEGRIM GONCALVES PROFESSOR;SAO CARLOS;SAO CARLOS;4,96;3,23;2,79
36444;35036444;GENESIO DE ALMEIDA MOURA DOUTOR;NORTE 1;SAO PAULO;3,58;2,43;1,40
36456;35036456;MIGUEL OLIVA FEITOSA PROFESSOR;NORTE 1;SAO PAULO;;2,78;2,23
36468;35036468;HONORINO FABBRI DOUTOR;SUMARE;HORTOLANDIA;;3,86;3,28
36473;35036473;DARIO BRASIL DOUTOR;PIRACICABA;PIRACICABA;;3,13;2,42
36500;35036500;GERALDO HOMERO FRANCA OTTONI PROFESSOR;NORTE 1;SAO PAULO;4,54;;
36559;35036559;AUGUSTO BAILLOT PROF;LESTE 4;SAO PAULO;4,30;;
36560;35036560;CESAR DACORSO FILHO PROF;LESTE 2;SAO PAULO;4,23;;
36596;35036596;JORGE SARAIVA;SUL 3;SAO PAULO;5,71;;
36648;35036648;BALTAZAR FERNANDES;SOROCABA;SOROCABA;6,12;;
36651;35036651;DIOGENES ALMEIDA MARINS PROFESSOR;SOROCABA;SOROCABA;5,38;3,53;2,35
36663;35036663;LEONARDO SOARES RODRIGUES;SAO ROQUE;VARGEM GRANDE PAULISTA;;3,21;2,80
36675;35036675;ARY BOUZAN PROFESSOR;CARAPICUIBA;COTIA;;3,30;3,25
36687;35036687;HILDA PRATES GALLO PROFESSORA;GUARULHOS NORTE;GUARULHOS;;1,88;1,69
36699;35036699;SILVERIO BERTONI PROFESSOR;GUARULHOS NORTE;GUARULHOS;5,59;;
36705;35036705;HONORIO MONTEIRO DOUTOR;SUL 2;SAO PAULO;4,62;2,39;1,20
36717;35036717;FRANCISCO DE PAULA VICENTE DE AZEVEDO;SUL 2;SAO PAULO;4,31;3,53;
36729;35036729;CARLOS DE MORAES ANDRADE PROF;SUL 3;SAO PAULO;;3,48;2,79
36730;35036730;CARLOS AYRES PROF;SUL 3;SAO PAULO;;2,93;2,16
36742;35036742;GIULIO DAVID LEONE PROF;SUL 3;SAO PAULO;;2,57;2,11
36754;35036754;MIGUEL KRUSE DOM;LESTE 1;SAO PAULO;;3,03;2,28
36766;35036766;FRANCISCO MESQUITA JORNALISTA;LESTE 1;SAO PAULO;4,20;2,67;1,59
36778;35036778;LUIGI PIRANDELLO;LESTE 1;SAO PAULO;4,78;;
36785;35036785;PEDRO VIRIATO PARIGOT DE SOUZA ENGENHEIRO;LESTE 2;SAO PAULO;;3,12;2,17
36791;35036791;FORCA AEREA BRASILEIRA;LESTE 2;SAO PAULO;5,71;;
36808;35036808;ANTONIO DE OLIVEIRA CAMARGO PROFESSOR;LESTE 1;SAO PAULO;5,42;;
36812;35036812;PAULO SARASATE GOVERNADOR;LESTE 3;SAO PAULO;;1,73;2,17
36821;35036821;GUILHERME DE ALMEIDA;NORTE 2;SAO PAULO;;2,21;1,72
36869;35036869;VEIGA DE MIRANDA MINISTRO;RIBEIRAO PRETO;RIBEIRAO PRETO;3,97;;
36870;35036870;ANGELO GOSUEN PROF;FRANCA;FRANCA;;3,70;2,81
36882;35036882;LINA PICCHIONI ROCHA PROFA;FRANCA;FRANCA;7,14;;
36894;35036894;VALOIS SCORTECCI;BARRETOS;BARRETOS;;5,08;
36912;35036912;EDUARDO SOARES PROF;ITAPETININGA;ALAMBARI;;3,18;2,76
36936;35036936;MAYA ALICE EKMAN;SAO VICENTE;PERUIBE;;3,43;2,14
36959;35036959;MANUEL BANDEIRA;NORTE 1;SAO PAULO;;2,66;1,89
36961;35036961;MOZART TAVARES DE LIMA PROFESSOR;LESTE 3;SAO PAULO;4,61;2,88;1,67
36973;35036973;BRANCA CASTRO CANTO E MELO PROFESSORA;LESTE 5;SAO PAULO;;3,24;2,66
36985;35036985;OSWALDO GUERNER GONZALEZ PROFESSOR;CENTRO SUL;SAO PAULO;6,49;;
36997;35036997;LUIS GONZAGA CARVALHO MELO PROFESSOR;LESTE 1;SAO PAULO;4,78;;
37000;35037000;ANNE FRANK;LESTE 1;SAO PAULO;5,47;3,50;
37011;35037011;GERALDO CAMPOS MOREIRA PROFESSOR DOUTOR;LESTE 1;SAO PAULO;;3,09;1,98
37023;35037023;HECKEL TAVARES;LESTE 2;SAO PAULO;;3,05;2,38
37035;35037035;ASTROGILDO ARRUDA PROF;LESTE 2;SAO PAULO;;3,25;2,36
37047;35037047;ANISIO TEIXEIRA PROFESSOR;LESTE 3;SAO PAULO;5,67;;
37059;35037059;HUMBERTO DANTAS;LESTE 3;SAO PAULO;4,45;;
37060;35037060;ROCCA DORDALL;LESTE 3;SAO PAULO;3,91;2,08;1,78
37072;35037072;JOAQUIM EUGENIO LIMA NETO;LESTE 2;SAO PAULO;4,75;1,89;1,14
37084;35037084;ERNESTINA DEL BUONO TRAMA PROFESSORA;LESTE 3;SAO PAULO;;3,11;2,15
37096;35037096;COSME DE FARIA MAJOR;LESTE 2;SAO PAULO;;2,36;1,87
37102;35037102;MARTIN EGIDIO DAMY;NORTE 1;SAO PAULO;;1,69;1,39
37114;35037114;TADAKIYO SAKAI;TABOAO DA SERRA;EMBU DAS ARTES;;3,56;3,07
37138;35037138;GERTRUDES EDER;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,24;2,11
37148;35037148;CARLOS ARAUJO PIMENTEL PROFESSOR DOUTOR;CAMPINAS LESTE;CAMPINAS;6,48;;
37151;35037151;GERALDO CORREIA DE CARVALHO DOUTOR;RIBEIRAO PRETO;RIBEIRAO PRETO;;2,15;1,83
37175;35037175;LUIZ MENEZES PROF;GUARATINGUETA;GUARATINGUETA;;2,31;2,15
37205;35037205;IOLANDA VELLUTINI PROFESSORA;PINDAMONHANGABA;PINDAMONHANGABA;;2,74;
37217;35037217;FRANCISCO PAIVA DE FIGUEIREDO PASTOR;SANTOS;GUARUJA;;2,81;2,10
37230;35037230;JOSEPHA DE SANT ANNA NEVES PROFESSORA;CARAGUATATUBA;SAO SEBASTIAO;;;2,48
37242;35037242;SYLVIA DE MELLO PROFESSORA;SAO VICENTE;PRAIA GRANDE;;3,26;1,78
37254;35037254;JOSE CARLOS BRAGA DE SOUZA DOUTOR;SAO VICENTE;ITANHAEM;;3,49;1,81
37266;35037266;MARIA DE LOURDES GUIMARAES PROFESSORA;SANTO ANDRE;SANTO ANDRE;;2,66;2,66
37278;35037278;SEBASTIAO VAYEGO DE CARVALHO PROFESSOR;MAUA;RIO GRANDE DA SERRA;4,75;3,21;2,43
37285;35037285;JOAO CARLOS GOMES CARDIM PROF;DIADEMA;DIADEMA;;3,56;2,17
37291;35037291;ARIOVALDO PUPO AMORIM PROFESSOR;MAUA;MAUA;4,30;3,84;
37308;35037308;FLORISBELLA DE CAMPOS WERNECK DONA;MAUA;MAUA;6,26;;2,24
37312;35037312;OLAVO HANSEN;MAUA;MAUA;;4,04;2,34
37321;35037321;MARTA TERESINHA ROSA PROFESSORA;MAUA;MAUA;;3,50;2,47
37333;35037333;DUQUE DE CAXIAS;LESTE 5;SAO PAULO;5,09;;
37345;35037345;TIDE SETUBAL;LESTE 1;SAO PAULO;;3,06;1,76
37357;35037357;HENRIQUE SMITH BAYMA DR;LESTE 2;SAO PAULO;3,87;2,46;1,88
37369;35037369;CESAR MARENGO;LESTE 5;SAO PAULO;4,80;;
37370;35037370;FRANCISCO DA COSTA GUEDES ;LESTE 5;SAO PAULO;;3,57;2,21
37382;35037382;ELZA SARAIVA MONTEIRO PROFA;NORTE 2;SAO PAULO;4,72;3,03;1,67
37394;35037394;FRANCISCO JOAO DE AZEVEDO PADRE;SUL 3;SAO PAULO;5,67;4,05;
37400;35037400;OSWALD DE ANDRADE;SUL 2;SAO PAULO;;3,83;
37412;35037412;VICENTE DE PAULO DALE COUTINHO GAL EXE;SUL 3;SAO PAULO;4,39;;
37424;35037424;LOURIVAL GOMES MACHADO PROFESSOR;CENTRO OESTE;SAO PAULO;;2,58;1,94
37436;35037436;ALMEIDA JUNIOR PROFESSOR;CENTRO OESTE;SAO PAULO;;3,68;1,92
37448;35037448;LAERTE RAMOS DE CARVALHO PROF DR;SUL 3;SAO PAULO;;3,79;3,22
37459;35037459;LUIZ SIMIONI SOBRINHO PROFESSOR;SUL 1;SAO PAULO;;2,23;1,90
37461;35037461;MESSIAS FREIRE PROFESSOR;SUL 1;SAO PAULO;3,91;2,99;1,38
37473;35037473;SAMUEL MORSE PROFESSOR;SUL 2;SAO PAULO;4,72;3,37;2,33
37497;35037497;BENEDITA DE OLIVEIRA ALE PROFESSORA;GUARULHOS NORTE;GUARULHOS;;4,15;
37503;35037503;FLAVIO XAVIER ARANTES PROFESSOR;GUARULHOS NORTE;GUARULHOS;;3,13;
37515;35037515;FIORAVANTE IERVOLINO;GUARULHOS NORTE;GUARULHOS;5,09;;
37540;35037540;JOAO MARTINS;TABOAO DA SERRA;EMBU DAS ARTES;5,54;3,15;1,67
37552;35037552;CARLOS KOCH DOUTOR;TABOAO DA SERRA;EMBU DAS ARTES;;2,82;1,90
37564;35037564;BENEDITA DE REZENDE PROFA;ITU;SALTO;5,84;;
37576;35037576;ANTONIO LUIZ BARREIROS;SAO VICENTE;SAO VICENTE;5,30;3,73;3,40
37588;35037588;CANDIDO DE OLIVEIRA PROF;SUL 3;SAO PAULO;7,29;;
37597;35037597;ALCIDES DA COSTA VIDIGAL;CENTRO OESTE;SAO PAULO;6,40;;
37606;35037606;HOMERO DOS SANTOS FORTE PROFESSOR;SUL 1;SAO PAULO;5,31;;
37618;35037618;ALVARO DE SOUZA LIMA DOUTOR;CENTRO SUL;SAO PAULO;3,76;2,43;1,58
37624;35037624;CAFE FILHO PRESIDENTE;SUL 2;SAO PAULO;;2,84;1,68
37631;35037631;JOCILA PEREIRA GUIMARAES PROFESSORA;GUARULHOS SUL;GUARULHOS;6,83;;
37643;35037643;ANTONIO CARLOS FERREIRA NOBRE PROFESSOR;NORTE 1;SAO PAULO;;4,36;
37655;35037655;UBALDO COSTA LEITE DOUTOR;NORTE 1;SAO PAULO;;2,44;1,67
37667;35037667;PAULO NOGUEIRA FILHO;NORTE 1;SAO PAULO;5,02;;
37679;35037679;EDGARD PIMENTEL REZENDE PROFESSOR;NORTE 1;SAO PAULO;;2,41;1,77
37680;35037680;CRISPIM DE OLIVEIRA PROFESSOR;NORTE 1;SAO PAULO;4,68;;
37692;35037692;ANA SIQUEIRA DA SILVA;NORTE 1;SAO PAULO;;3,55;2,54
37709;35037709;CARLOS FREDERICO WERNECK LACERDA JORNALISTA;NORTE 1;SAO PAULO;;2,10;1,66
37710;35037710;MILTON DA SILVA RODRIGUES PROFESSOR;NORTE 1;SAO PAULO;;;3,82
37722;35037722;CACILDA BECKER;NORTE 1;SAO PAULO;5,51;;
37734;35037734;ARLETE TEREZINHA PIZAO PROFA;NORTE 2;SAO PAULO;5,27;;
37746;35037746;ORLANDO HORACIO VITA PROFESSOR;CENTRO;SAO PAULO;6,47;;
37758;35037758;DAILY RESENDE FRANCA PROFESSOR;CENTRO;SAO PAULO;7,07;;
37761;35037761;YOLANDO MALLOZZI;NORTE 2;SAO PAULO;5,03;;
37771;35037771;LUZIA GODOY PROFA;NORTE 2;SAO PAULO;7,05;;
37783;35037783;VERIDIANA CAMACHO CARVALHO GOMES PROFA;NORTE 2;SAO PAULO;;2,73;1,44
37795;35037795;JUSTINO CARDOSO DR;NORTE 2;SAO PAULO;;3,02;1,20
37801;35037801;JOAQUIM GOUVEIA FRANCO JUNIOR DEPUTADO;LESTE 5;SAO PAULO;4,78;;
37813;35037813;DIDIO DA SILVEIRA BALDY PROF;LESTE 4;SAO PAULO;5,47;;
37837;35037837;LOURDES MARIA DE CAMARGO PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;4,81;2,65;1,61
37849;35037849;JENI DAVI BACHA PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;4,52;3,63;2,86
37874;35037874;IGNACIO GIOIA MONSENHOR;TAUBATE;SAO LUIZ DO PARAITINGA;;;2,92
37898;35037898;FELIX GUISARD FILHO DOUTOR;TAUBATE;TAUBATE;;;2,43
37916;35037916;TEIXEIRA POMBO COMENDADOR;PINDAMONHANGABA;TREMEMBE;;;1,54
37928;35037928;SINESIA MARTINI PROFA;AMERICANA;AMERICANA;6,67;;
37936;35037936;IRENE DE ASSIS SAES PROFA;AMERICANA;SANTA BARBARA D'OESTE;;3,77;2,73
37941;35037941;CECILIA DE NEGRI PROFESSORA;SUMARE;SUMARE;5,52;4,36;
37965;35037965;MARIO NATIVIDADE DOUTOR;CAMPINAS LESTE;CAMPINAS;;3,74;2,24
37977;35037977;HELIO NEHRING PROFESSOR;PIRACICABA;PIRACICABA;;2,93;2,49
37989;35037989;LUCIANO GUIDOTTI COMENDADOR;PIRACICABA;PIRACICABA;;3,00;2,56
38003;35038003;IRACEMA DE CASTRO AMARANTE PROFA;BAURU;BAURU;4,62;3,00;
38027;35038027;ALVA FABRI MIRANDA PROFESSORA;JAU;PEDERNEIRAS;;3,47;3,06
38064;35038064;RUBENS PIETRAROIA;BAURU;LENCOIS PAULISTA;;2,87;1,22
38076;35038076;TEREZINHA MARIANO MAGNANI PROFESSORA;OURINHOS;ESPIRITO SANTO DO TURVO;;3,50;2,95
38097;35038097;ITALO BETARELLO;NORTE 1;SAO PAULO;;3,95;2,15
38106;35038106;EDUARDO CARLOS PEREIRA;LESTE 5;SAO PAULO;6,61;;
38118;35038118;ALCEU GUERNER GONZALEZ PROF;LESTE 2;SAO PAULO;5,15;;
38124;35038124;MARIA AUGUSTA SARAIVA DOUTORA;CENTRO;SAO PAULO;5,09;;
38131;35038131;AUGUSTO DO AMARAL DEPUTADO;CENTRO OESTE;SAO PAULO;;4,83;4,11
38143;35038143;CAETANO DE CAMPOS;CENTRO SUL;SAO PAULO;3,54;2,84;2,13
38155;35038155;RUBENS DO AMARAL DEPUTADO;CENTRO SUL;SAO PAULO;7,93;;
38167;35038167;JOSE MARIA WHITAKER DOUTOR;CENTRO SUL;SAO PAULO;;;2,01
38179;35038179;CARLOS PASQUALE PROFESSOR;CENTRO SUL;SAO PAULO;4,83;2,72;
38180;35038180;ARTHUR WOLFF NETTO PROFESSOR;SUL 1;SAO PAULO;5,71;;
38209;35038209;MIGUEL ROQUE PROFESSOR;SUL 1;SAO PAULO;4,93;;
38210;35038210;SALVADOR MOYA;SUL 1;SAO PAULO;;3,29;2,40
38222;35038222;JOSE JOAQUIM CARDOSO DE MELLO NETO PROFESSOR;SUL 2;SAO PAULO;4,15;;
38234;35038234;VICENTE RAO PROFESSOR;SUL 1;SAO PAULO;;2,10;1,64
38246;35038246;EURICO GASPAR DUTRA MARECHAL;SUL 2;SAO PAULO;5,92;;
38258;35038258;FRANCISCO DE PAULA CONCEICAO JUNIOR PROFESSOR;SUL 1;SAO PAULO;4,46;2,63;1,93
38261;35038261;ADRIAO BERNARDES PROF;SUL 3;SAO PAULO;5,72;2,46;2,00
38271;35038271;CALLIA MAESTRO;SUL 3;SAO PAULO;5,40;2,53;1,73
38283;35038283;JOAQUIM ALVARES CRUZ PROF;SUL 3;SAO PAULO;;2,12;1,82
38295;35038295;JOSE LINS DO REGO;SUL 2;SAO PAULO;;;2,28
38301;35038301;MARIA LUIZA DE ANDRADE MARTINS ROQUE PROFA;SUL 3;SAO PAULO;4,17;3,02;1,71
38313;35038313;VERA ATHAYDE PEREIRA PROFA;SUL 3;SAO PAULO;;2,28;1,78
38325;35038325;NELSON MANZANARES DR;CAIEIRAS;CAIEIRAS;;3,99;
38337;35038337;ANA MARIA GARRIDO ORLANDIN PROFA;CAIEIRAS;CAJAMAR;;;1,98
38349;35038349;ROGERIO LEVORIN PROF;CAIEIRAS;FRANCISCO MORATO;;3,21;1,84
38362;35038362;BARTHOLOMEU DE CARLOS;GUARULHOS SUL;GUARULHOS;;2,22;1,45
38374;35038374;ALBERTO BACAN PROFESSOR;GUARULHOS SUL;GUARULHOS;;2,57;1,66
38386;35038386;HYEROCLIO ELOY PESSOA BARROS;JACAREI;SANTA ISABEL;;3,31;2,72
38398;35038398;IVAN BRASIL;JACAREI;GUARAREMA;;3,55;3,32
38428;35038428;ERVIN HORVATH DOUTOR;ITAQUAQUECETUBA;ITAQUAQUECETUBA;6,33;4,28;3,19
38453;35038453;JOAO PAULO II;MAUA;MAUA;;4,42;2,98
38465;35038465;JOAO PAULINO DE FARIA JUNIOR PROFESSOR;MAUA;MAUA;7,28;;
38477;35038477;MARLI RAIA REIS PROFESSORA;MAUA;RIBEIRAO PIRES;6,71;5,05;
38489;35038489;SIMAO SALEM REVERENDO;SANTO ANDRE;SANTO ANDRE;6,05;;
38490;35038490;CELESTINO BOURROUL PROFESSOR;SANTO ANDRE;SANTO ANDRE;5,55;;
38519;35038519;MARIA CRISTINA SCHMIDT MIRANDA PROFESSORA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,16;1,99
38532;35038532;DIDITA CARDOSO ALVES PROFESSORA;CARAPICUIBA;CARAPICUIBA;5,91;;
38544;35038544;SALOMAO JORGE DEPUTADO;CARAPICUIBA;CARAPICUIBA;;2,99;1,92
38556;35038556;RICARDO ANTONIO PECCHIO PROFESSOR;CARAPICUIBA;CARAPICUIBA;5,04;;1,72
38568;35038568;ODETTE ALGODOAL LANZARA PROFESSORA;CARAPICUIBA;CARAPICUIBA;3,41;1,71;1,72
38581;35038581;ALEXANDRINA BASSITH;TABOAO DA SERRA;EMBU DAS ARTES;;1,76;1,73
38600;35038600;JACQUES KLEIN;TABOAO DA SERRA;EMBU DAS ARTES;5,58;1,91;2,32
38647;35038647;JOSE GERALDO VIEIRA;OSASCO;OSASCO;;;3,44
38684;35038684;GASTAO RAMOS PROFESSOR;OSASCO;OSASCO;;2,83;2,71
38702;35038702;ANTONIO DE ALMEIDA JUNIOR;OSASCO;OSASCO;;3,04;1,72
38726;35038726;TARSILA DO AMARAL;OSASCO;OSASCO;;2,01;1,54
38738;35038738;FRANCISCO MATARAZZO SOBRINHO;OSASCO;OSASCO;;2,91;1,88
38751;35038751;SUELI APARECIDA FIGUEIRA DOS SANTOS PROFESSORA;CARAGUATATUBA;UBATUBA;;3,39;2,96
38763;35038763;DIONISIA BUENO VELLOSO PROFESSORA;CARAGUATATUBA;UBATUBA;;3,04;1,89
38775;35038775;DOMINGOS DE SOUZA PREFEITO;SANTOS;GUARUJA;;4,40;3,27
38805;35038805;JOAO OCTAVIO DOS SANTOS;SANTOS;SANTOS;3,30;3,07;2,58
38830;35038830;OTTONIEL JUNQUEIRA PROFESSOR;SAO VICENTE;PERUIBE;;4,14;2,34
38842;35038842;LUIZ D AUREA PROFESSOR;SAO VICENTE;SAO VICENTE;;3,36;2,56
38866;35038866;SYLVIA NOEMIA DE ALBUQUERQUE MARTINS PROFA;APIAI;APIAI;4,81;3,03;2,83
38878;35038878;JOAO PEDRO DO NASCIMENTO PROF;APIAI;APIAI;3,30;3,95;2,82
38885;35038885;ABDIEL LOPES MONTEIRO PROF;APIAI;RIBEIRAO BRANCO;;3,21;3,03
38908;35038908;MARIA IZABEL CRUZ PIMENTEL DONA;AVARE;AVARE;;3,94;1,84
38921;35038921;SADAMITA IVASSAKI;ITAPETININGA;SAO MIGUEL ARCANJO;;3,32;2,94
38945;35038945;BENEDITO LAZARO DE CAMPOS DR;ITU;ITU;;2,89;2,76
38957;35038957;JORDINA AMARAL ARRUDA PROFESSORA;SOROCABA;SOROCABA;;2,91;2,50
38970;35038970;CLEIDE DA FONSECA FERREIRA PROFA;MOGI MIRIM;MOGI GUACU;;3,56;2,57
38982;35038982;ANTONIO DOS SANTOS PROF;ARARAQUARA;ARARAQUARA;;3,92;3,05
39007;35039007;PEDRO NUNES ROCHA PROF;FRANCA;FRANCA;;3,08;3,14
39019;35039019;ANDRELINO VIEIRA PROFESSOR;SAO CARLOS;SAO CARLOS;6,15;;
39020;35039020;WALFREDO DE ANDRADE FOGACA PROFESSOR;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;5,87;;
